TH-R3-3-021	第3章	痔出血	H=C(4)	Q:痔と思っていた出血が増え、便に血が混じる状態が続いている。対応として適切なのはどれか。	1:他の消化管疾患も考え、一般用痔疾用薬だけで長期対処せず受診を勧める。 || 2:痔と自己診断して必ず同じ薬を続ける。 || 3:出血量は確認しない。 || 4:用量を増やせば原因疾患も治る。 || 5:黒色便でも受診不要である。	ANS:1	FLAGS:CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
TH-R3-3-022	第3章	局所麻酔成分と年齢	H=C(4)	Q:幼児へ局所麻酔成分を含む痔疾用薬を使いたいと相談された。適切な対応はどれか。	1:成分ごとの年齢制限を確認し、自己判断で成人用製品を使用しない。 || 2:成人用を半量にすれば必ず使用できる。 || 3:局所作用なので年齢制限はない。 || 4:用法・用量を超えるほど安全である。 || 5:外用薬は小児に必ず安全である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT
TH-R3-3-023	第3章	泌尿器症状	H=B-(3)	Q:排尿痛に加えて発熱と腰痛がある人が泌尿器用薬を希望している。適切な対応はどれか。	1:尿路感染症等の可能性を考え、医療機関の受診を勧める。 || 2:一般用医薬品だけで長期間対処する。 || 3:発熱は泌尿器疾患と無関係である。 || 4:水分を完全に控える。 || 5:用量を増やす。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-3-024	第3章	婦人薬と不正出血	H=C(4)	Q:更年期症状と思って婦人薬を希望しているが、不正出血が続いている。適切な対応はどれか。	1:婦人科疾患等の可能性もあるため、一般用医薬品だけで対処せず受診を勧める。 || 2:更年期なら不正出血は必ず無害と説明する。 || 3:妊娠の可能性は確認不要である。 || 4:用量を増やす。 || 5:数か月必ず自己治療する。	ANS:1	FLAGS:CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
TH-R3-3-025	第3章	点鼻薬の連用	H=B-(2)	Q:鼻づまり用点鼻薬を1日に何度も数週間使い続け、さらに鼻づまりが強くなっている。考えられる対応はどれか。	1:血管収縮成分の連用による反跳性鼻閉を考え、連用をやめて相談・受診を勧める。 || 2:さらに使用回数を増やす。 || 3:連用するほど鼻粘膜は正常化する。 || 4:点鼻薬は使用回数の制限がない。 || 5:鼻づまりの悪化と薬は無関係である。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-3-026	第3章	点眼容器の汚染	H=B-(2)	Q:点眼薬の容器先端が眼球やまつ毛に触れている人への説明として適切なのはどれか。	1:容器内汚染を防ぐため、先端を眼やまつ毛に触れさせないよう使用する。 || 2:触れさせるほど点眼しやすく安全である。 || 3:家族全員で同じ容器を共用する。 || 4:汚れた手で使用する。 || 5:使用後は容器を開放したまま保管する。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-3-027	第3章	眼症状の受診	H=D(6)	Q:急な強い眼痛、視力低下、強い充血がある人が一般用点眼薬を希望している。適切な対応はどれか。	1:重大な眼疾患の可能性があるため、自己治療を続けず眼科受診を勧める。 || 2:必ず人工涙液だけで対処する。 || 3:眼痛の程度は確認しない。 || 4:点眼回数を無制限に増やす。 || 5:視力低下は点眼薬で必ず治ると説明する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
TH-R3-3-028	第3章	外用ステロイドと感染	H=B-(3)	Q:膿が出ている皮膚病変に外用ステロイドを使いたいと相談された。適切な対応はどれか。	1:感染が疑われる患部では不適切な場合があるため、自己判断で使用せず相談・受診を勧める。 || 2:ステロイドは全ての感染症を治療する。 || 3:化膿部位には必ず大量使用する。 || 4:長期・広範囲に使用する。 || 5:皮膚感染とステロイド使用は無関係である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-3-029	第3章	外用ステロイドの長期使用	H=B-(2)	Q:湿疹が改善しているのに強いステロイド外用薬を広範囲へ何週間も塗り続けたいという。適切な説明はどれか。	1:漫然と長期・広範囲使用せず、製品の使用期間・部位の注意を守る。 || 2:長期使用ほど副作用が減る。 || 3:症状がなくても全身へ塗る。 || 4:外用薬には全身影響がない。 || 5:用量・期間は自由である。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-3-030	第3章	水虫の鑑別	H=B-(3)	Q:足の皮膚が赤くかゆいが、水虫薬を2週間使用しても全く改善しない。適切な対応はどれか。	1:湿疹など別の疾患の可能性もあるため、使用を中止して皮膚科等へ相談する。 || 2:使用量を倍にする。 || 3:水虫薬は全ての皮膚炎に有効なので続ける。 || 4:複数の抗真菌薬を重ね塗りする。 || 5:診断は不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-3-031	第3章	口内炎の長期化	H=B-(2)	Q:口内炎が1か月以上治らず、しこりもあるという人への対応として適切なのはどれか。	1:一般用口内炎薬だけで対処せず、医療機関の受診を勧める。 || 2:さらに1か月自己治療する。 || 3:口内炎は全て無害である。 || 4:用量を無制限に増やす。 || 5:しこりは確認不要である。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-3-032	第3章	歯痛薬の限界	H=B-(3)	Q:歯痛薬で痛みが一時的に消えたため、むし歯が治ったと考えている人への説明として適切なのはどれか。	1:歯痛薬は応急的に痛みを和らげるもので、原因治療のため歯科受診が必要である。 || 2:痛みが消えればむし歯は完全に修復された。 || 3:歯科治療は不要である。 || 4:用量を増やせばむし歯が治る。 || 5:歯痛薬は歯を再生する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-3-033	第3章	ニコチン製剤と喫煙	H=B-(2)	Q:ニコチンガムを使用しながら喫煙を続けてもよいか相談された。適切な回答はどれか。	1:ニコチン過量の危険があるため、喫煙との併用を避けて製品の用法に従う。 || 2:喫煙本数を増やすほど安全である。 || 3:ニコチン製剤と喫煙は相互作用しない。 || 4:喫煙しながら用量を倍にする。 || 5:禁煙開始前から無制限に併用する。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-3-034	第3章	ニコチン製剤と心疾患	H=B-(3)	Q:最近心筋梗塞の治療を受けた人がニコチン製剤を希望している。適切な対応はどれか。	1:循環器系への影響を考え、自己判断で使用せず医師・薬剤師等への相談を勧める。 || 2:一般用なので必ず使用できる。 || 3:喫煙と同時に使用する。 || 4:用量を増やす。 || 5:心疾患歴は確認しない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-3-035	第3章	ビタミン重複	H=D(6)	Q:複数の滋養強壮保健薬とサプリメントを併用している人への確認として適切なのはどれか。	1:同じビタミンやミネラルの重複・過量摂取がないか確認する。 || 2:ビタミンは多いほど必ず安全である。 || 3:脂溶性ビタミンも蓄積しない。 || 4:成分表示は確認不要である。 || 5:食事の代わりに全てサプリメントへ置き換える。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
TH-R3-3-036	第3章	甘草重複	H=B(1)	Q:かぜ薬と漢方薬の両方に甘草由来成分が含まれている。長期併用で特に注意する副作用はどれか。	1:偽アルドステロン症 || 2:間質性肺炎だけ || 3:無菌性髄膜炎だけ || 4:白内障だけ || 5:水虫	ANS:1	FLAGS:CORRECT_LONGER_20PCT
TH-R3-3-037	第3章	漢方と体質	H=B-(3)	Q:友人と同じ症状名だから同じ漢方薬を使いたいという相談への説明として適切なのはどれか。	1:同じ症状名でも体質や症状の現れ方により適する処方が異なることがある。 || 2:漢方薬は誰にでも同じ処方が適する。 || 3:天然物なので副作用はない。 || 4:生薬の重複は起こらない。 || 5:長期使用ほど必ず安全である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-3-038	第3章	消毒薬の濃度	H=B-(2)	Q:消毒薬を『濃いほど効く』として指定より高濃度で使いたいという。適切な説明はどれか。	1:対象や成分に応じた適切な濃度・使用方法があり、高濃度ほど常に有効・安全とは限らない。 || 2:濃度を上げるほど副作用は減る。 || 3:原液を皮膚へ使うのが原則である。 || 4:消毒対象による違いはない。 || 5:用法は自由に変えてよい。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-3-039	第3章	殺虫剤の誤使用	H=B-(2)	Q:家庭用殺虫剤を換気せず大量使用した後に気分不良が生じた。適切な対応はどれか。	1:使用を中止して換気し、症状が強い場合は医療機関等へ相談する。 || 2:さらに大量に噴霧する。 || 3:人体に直接使わないので健康影響はない。 || 4:換気は逆効果である。 || 5:症状は殺虫剤と無関係と断定する。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-3-040	第3章	検査薬の陰性	H=C(4)	Q:一般用検査薬が陰性だったが、強い症状が続いている。適切な対応はどれか。	1:検査には限界があるため陰性だけで病気を否定せず、症状に応じて受診する。 || 2:陰性ならどんな症状でも病気ではない。 || 3:同じ検査を無制限に繰り返す。 || 4:検査結果だけで自己診断を確定する。 || 5:受診は不要である。	ANS:1	FLAGS:CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
TH-R3-4-001	第4章	第一類医薬品の販売	H=B-(2)	Q:登録販売者だけが勤務している時間帯に第一類医薬品を購入したい客が来店した。適切な対応はどれか。	1:登録販売者だけでは第一類医薬品の販売に従事できないため、薬剤師が対応できる体制に従う。 || 2:登録販売者が自由に販売する。 || 3:無資格者へ販売を任せる。 || 4:情報提供なしで販売する。 || 5:第一類は第三類と同じ扱いとする。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-4-002	第4章	第二類・第三類医薬品	H=D(6)	Q:登録販売者が第二類・第三類医薬品の販売に従事する際の説明として正しいものはどれか。	1:購入者から相談があれば、区分に応じて適正使用に必要な情報を提供する。 || 2:第三類なら相談を拒否する。 || 3:第二類は薬剤師しか扱えない。 || 4:無資格者だけで販売する。 || 5:購入後の相談には一切応じない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
TH-R3-4-003	第4章	指定第二類医薬品の陳列	H=B-(3)	Q:指定第二類医薬品を通常の商品と同様に自由に手に取れる場所へ無配慮に陳列しようとしている。適切な考え方はどれか。	1:指定第二類医薬品には陳列上の配慮があるため、法令上のルールに従う。 || 2:第二類なので陳列規制はない。 || 3:第一類より厳しい販売資格が必要である。 || 4:店外へ自由に放置してよい。 || 5:購入者への注意喚起は不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-4-004	第4章	特定販売の在庫	H=D(6)	Q:インターネット注文を受けた店舗が、当該店舗で貯蔵・陳列していない一般用医薬品を別の無許可場所から発送しようとしている。適切な判断はどれか。	1:特定販売も許可店舗を基礎とする販売ルールに従う必要があり、自由な無許可場所からの販売はできない。 || 2:ネット販売なら場所の規制はない。 || 3:要指導医薬品も同様に無制限にネット販売できる。 || 4:店舗販売業の許可は不要である。 || 5:広告表示も不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,CORRECT_STYLE_OUTLIER
TH-R3-4-005	第4章	店舗管理者	H=B-(3)	Q:店舗管理者が長期間不在で、医薬品の保管状況や従業者の販売対応も把握していない。制度上の問題点として最も適切なのはどれか。	1:店舗管理者に求められる医薬品管理・従業者監督等の責務を果たせていない。 || 2:管理者は売上だけ見ればよい。 || 3:登録販売者がいれば管理者は不要である。 || 4:店舗管理者は医薬品と無関係である。 || 5:管理業務は購入者が行う。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-4-006	第4章	リスク区分変更	H=B-(2)	Q:市販後に新たな安全性上の問題が判明した一般用医薬品について適切な説明はどれか。	1:安全性情報に応じてリスク区分や使用上の注意等が見直されることがある。 || 2:一度決まった区分は永久に変更されない。 || 3:承認後は安全対策を行わない。 || 4:一般用医薬品は市販後監視の対象外である。 || 5:販売者は変更情報を確認しなくてよい。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-4-007	第4章	虚偽誇大広告	H=B-(2)	Q:『この薬を飲めば100％治り、副作用は絶対にない』という広告を作成しようとしている。適切な判断はどれか。	1:虚偽・誇大な広告や安全性を保証する表現として不適切である。 || 2:一般用医薬品なら自由に表示できる。 || 3:体験談が一件あれば表示できる。 || 4:薬剤師が書けば無条件で許される。 || 5:SNSなら薬機法の対象外である。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-4-008	第4章	承認範囲外広告	H=B-(2)	Q:承認された効能にない『がんを治す』という効能を一般用医薬品の広告へ追加したい。適切な判断はどれか。	1:承認範囲を逸脱する効能表示であり行ってはならない。 || 2:広告なので自由である。 || 3:商品購入者が希望すれば表示できる。 || 4:販売店だけなら表示できる。 || 5:小さな文字なら表示できる。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-4-009	第4章	無承認無許可医薬品	H=B-(2)	Q:食品として販売する商品に『糖尿病を治療する』など医薬品的な効能を標榜して販売しようとしている。適切な判断はどれか。	1:医薬品に該当するおそれがあり、無承認無許可医薬品の問題となり得る。 || 2:食品ならどの治療効果も自由に表示できる。 || 3:機能性表示食品なら疾病治療を表示できる。 || 4:健康食品は薬機法と無関係である。 || 5:販売者が信じていれば問題ない。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-4-010	第4章	法定表示欠損	H=B(0)	Q:一般用医薬品の容器から法定表示を意図的に消して販売しようとしている。適切な判断はどれか。	1:必要な表示事項を欠くため不適切である。 || 2:外箱の色があれば問題ない。 || 3:一般用医薬品には表示義務がない。 || 4:販売者が口頭説明すれば全表示を削除できる。 || 5:価格だけ書けばよい。	ANS:1	FLAGS:
TH-R3-4-011	第4章	指定濫用防止医薬品・年齢確認	H=B-(2)	Q:30歳の購入者が指定濫用防止医薬品を購入したい。『18歳以上だから年齢確認は一切不要』という対応は適切か。	1:不適切。年齢自体が確認事項であり、18歳未満の場合には氏名確認等が追加される。 || 2:適切。18歳以上は年齢確認禁止である。 || 3:適切。指定濫用防止医薬品に確認事項はない。 || 4:不適切だが理由は価格確認が必要だからである。 || 5:年齢は広告時だけ確認する。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-4-012	第4章	指定濫用防止医薬品・18歳未満	H=B(0)	Q:16歳の購入者が指定濫用防止医薬品を希望している。販売時に必要な追加確認として適切なのはどれか。	1:氏名 || 2:学校の成績 || 3:家族の年収 || 4:SNSアカウント || 5:好きな色	ANS:1	FLAGS:
TH-R3-4-013	第4章	他店購入状況	H=B-(3)	Q:指定濫用防止医薬品を購入する人が『今日すでに他店でも同じ薬を買った』と話した。適切な対応はどれか。	1:他店での購入状況や使用目的等を確認し、適正使用に必要な数量か判断する。 || 2:他店購入は確認してはならない。 || 3:必ず追加販売する。 || 4:購入回数は制度と無関係である。 || 5:情報提供を省略する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-4-014	第4章	多量購入	H=B-(2)	Q:指定濫用防止医薬品を一度に5箱購入したいが、購入理由を説明しない人がいる。適切な対応はどれか。	1:購入理由等を確認し、適正使用のため必要と認められる数量に限る。 || 2:希望数を無条件で販売する。 || 3:理由を尋ねることは禁止されている。 || 4:大量購入なら情報提供を省略する。 || 5:年齢だけ確認すれば数量は無制限でよい。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-4-015	第4章	他薬使用状況	H=B-(3)	Q:指定濫用防止医薬品の購入者が別のかぜ薬も使用中だという。販売時の対応として適切なのはどれか。	1:他の薬剤・医薬品の使用状況を確認し、成分重複や適正使用を判断する。 || 2:他の薬の使用状況は確認禁止である。 || 3:商品名が違えば必ず併用できる。 || 4:無条件で複数販売する。 || 5:使用目的を聞かない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-4-016	第4章	適正使用情報提供	H=B-(3)	Q:指定濫用防止医薬品の販売で、必要事項を確認した後に行う対応として適切なのはどれか。	1:薬剤師または登録販売者が適正使用に必要な情報を提供し、理解状況を確認する。 || 2:確認が終われば情報提供は不要である。 || 3:無資格者だけが説明する。 || 4:広告を見せれば説明に代えられる。 || 5:購入者の理解は確認しない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-4-017	第4章	指定成分	H=B-(3)	Q:コデインを含む内服の一般用医薬品について、2026年5月1日以降の販売制度上確認すべきことはどれか。	1:指定濫用防止医薬品に該当するか確認し、該当時は所定の販売ルールを適用する。 || 2:コデインは制度対象になり得ない。 || 3:内服薬には濫用防止制度は適用されない。 || 4:第三類なら確認不要である。 || 5:購入数は無制限である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-4-018	第4章	相談対応	H=C(5)	Q:第三類医薬品の購入者から、併用薬との相互作用について質問を受けた。適切な対応はどれか。	1:第三類であっても相談内容に応じて適切な情報提供を行い、判断困難なら薬剤師・医師等へつなぐ。 || 2:第三類なので質問には答えない。 || 3:必ず併用可能と回答する。 || 4:併用薬は確認しない。 || 5:購入後の相談は法律上禁止されている。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT,CORRECT_STYLE_OUTLIER
TH-R3-4-019	第4章	店舗掲示	H=B-(3)	Q:店舗販売業者が、店舗の管理・運営や販売制度に関する必要な掲示をすべて外そうとしている。適切な判断はどれか。	1:法令上必要な掲示事項があるため、自由に全て撤去することはできない。 || 2:掲示は一切不要である。 || 3:価格だけ掲示すればよい。 || 4:ネット販売時だけ掲示が必要である。 || 5:購入者が求めても販売制度を説明しない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-4-020	第4章	行政監視	H=B(1)	Q:販売制度に違反する店舗や虚偽広告が確認された場合について正しいものはどれか。	1:行政機関による監視・指導等の対象となり得る。 || 2:医薬品販売は完全な自主規制で行政は関与しない。 || 3:一般用医薬品の広告は監視対象外である。 || 4:違反があっても販売店の判断だけで処理する。 || 5:無許可販売も行政とは無関係である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR
TH-R3-5-001	第5章	使用上の注意の確認	H=D(6)	Q:購入者が『以前使った薬だから添付文書は読まなくてよい』と言っている。適切な説明はどれか。	1:使用上の注意は改訂されることがあるため、購入時・使用前に最新の内容を確認する。 || 2:一度使った薬の注意事項は永久に変わらない。 || 3:一般用医薬品の添付文書は確認不要である。 || 4:副作用情報は添付文書に載らない。 || 5:用法・用量も確認不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
TH-R3-5-002	第5章	してはいけないこと	H=B-(3)	Q:添付文書の『してはいけないこと』に自分が該当しているが、症状がつらいので使用したいという。適切な対応はどれか。	1:禁止事項を守り、自己判断で使用せず代替手段や専門家への相談を検討する。 || 2:症状が強ければ禁止事項を無視してよい。 || 3:半量なら必ず使用できる。 || 4:一般用医薬品の禁止事項に法的・安全上の意味はない。 || 5:用量を増やせば安全になる。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-5-003	第5章	相談すること	H=B-(3)	Q:『相談すること』に該当する治療中の病気がある人が購入を希望している。適切な対応はどれか。	1:処方した医師や薬剤師等への相談を促し、併用可否を自己判断で断定しない。 || 2:登録販売者が処方薬を中止させる。 || 3:相談事項は無視して販売する。 || 4:治療中なら一般用医薬品は必ず安全である。 || 5:用量を倍にする。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-5-004	第5章	副作用時の中止	H=B-(3)	Q:一般用医薬品の使用後に添付文書記載の副作用と思われる症状が現れた。基本的な対応として適切なのはどれか。	1:使用を中止し、症状に応じて専門家への相談や受診を行う。 || 2:原因が確定するまで同じ薬を増量する。 || 3:症状が出ても必ず最後まで使い切る。 || 4:副作用は一般用医薬品では起こらない。 || 5:別の同成分薬を追加する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-5-005	第5章	緊急安全性情報	H=B-(2)	Q:イエローレターが発出された医薬品を店舗で扱っている。登録販売者の対応として適切なのはどれか。	1:内容を速やかに確認し、対象製品の販売・情報提供へ反映する。 || 2:広告資料なので無視する。 || 3:資格取得時の知識だけを優先する。 || 4:購入者へ知らせない。 || 5:発出前の添付文書だけを使い続ける。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-5-006	第5章	安全性速報	H=B-(2)	Q:ブルーレターが公表された製品について適切な対応はどれか。	1:迅速な注意喚起が必要な安全性情報として内容を確認し、適正使用へ反映する。 || 2:販売促進資料としてのみ使う。 || 3:一般用医薬品に関連する可能性はない。 || 4:安全性情報ではないので確認しない。 || 5:発出後も旧情報だけを案内する。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-5-007	第5章	PMDA情報の活用	H=B-(2)	Q:購入者から、使用中製品の最新の添付文書や回収情報を確認したいと相談された。参照先として適切なのはどれか。	1:PMDAホームページ等の公的な最新情報 || 2:数年前の個人ブログだけ || 3:販売店の広告だけ || 4:SNS上の匿名投稿だけ || 5:古い紙カタログだけ	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-5-008	第5章	PMDAメディナビ	H=B-(2)	Q:店舗で重大な安全性情報を見落とさないための運用として適切なのはどれか。	1:PMDAメディナビ等を活用して重要な安全性情報を継続的に取得する。 || 2:資格取得時の教材だけを確認する。 || 3:行政情報は更新されないと考える。 || 4:安全性情報のメール配信は利用しない。 || 5:回収情報は確認しない。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-5-009	第5章	副作用等報告の因果関係	H=C(5)	Q:一般用医薬品使用後の重い症状について、医薬品との因果関係が完全には証明できていない。副作用等報告について適切なのはどれか。	1:保健衛生上の危害防止のため必要と認める場合、因果関係が完全確定していなくても報告対象となり得る。 || 2:因果関係が100％確定するまで報告してはならない。 || 3:登録販売者は報告制度と無関係である。 || 4:一般用医薬品は報告対象外である。 || 5:患者情報は一切記載しない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT,CORRECT_STYLE_OUTLIER
TH-R3-5-010	第5章	副作用報告情報	H=B-(2)	Q:副作用等報告を行う際に、評価へ役立つ情報として最も適切なのはどれか。	1:症状の経過、被疑薬、使用量・期間、併用薬、患者情報など。 || 2:店舗の売上だけ。 || 3:購入者の好きな色。 || 4:商品棚の位置だけ。 || 5:広告の閲覧回数だけ。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-5-011	第5章	救済制度の対象	H=B(1)	Q:添付文書どおり適正に使用した一般用医薬品で、入院を要する副作用健康被害が生じた。案内すべき制度として適切なのはどれか。	1:医薬品副作用被害救済制度 || 2:失業保険だけ || 3:製品のポイント制度 || 4:医療費控除だけ || 5:店舗独自の返品制度だけ	ANS:1	FLAGS:CORRECT_LONGER_20PCT
TH-R3-5-012	第5章	救済制度の対象外	H=B-(3)	Q:医薬品を故意に用法・用量を大幅に超えて濫用して健康被害が生じた。救済制度の説明として適切なのはどれか。	1:適正使用要件等があるため、全ての健康被害が無条件に救済対象になるわけではない。 || 2:どのような不適正使用でも必ず給付される。 || 3:販売店が給付を自動決定する。 || 4:一般用医薬品には救済制度がない。 || 5:健康被害がなくても給付される。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-5-013	第5章	救済制度相談窓口	H=B-(2)	Q:副作用被害救済制度の給付対象かどうか販売店で判断してほしいと言われた。登録販売者の対応として適切なのはどれか。	1:給付可否を断定せず、PMDAの救済制度相談窓口等を案内する。 || 2:登録販売者が最終決定する。 || 3:制度の存在を隠す。 || 4:一般用医薬品では案内しない。 || 5:全員に給付対象と断定する。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-5-014	第5章	製品回収	H=B-(2)	Q:PMDA等で自店が扱う製品の回収情報が公表された。店舗の対応として適切なのはどれか。	1:対象ロット等を確認し、販売停止・隔離など回収指示に沿った対応を行う。 || 2:回収情報を無視して在庫を販売する。 || 3:購入者へ知らせない。 || 4:商品名が同じなら全て安全と判断する。 || 5:広告を増やして在庫を売り切る。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-5-015	第5章	販売後相談	H=B-(3)	Q:購入翌日に副作用らしい症状について電話相談があった。適切な対応はどれか。	1:購入後であっても症状と使用状況を確認し、使用中止や受診等の必要な情報を案内する。 || 2:販売済みなので相談を拒否する。 || 3:副作用は購入者の責任として無視する。 || 4:必ず同じ薬の再購入を勧める。 || 5:症状を聞かず用量を増やすよう伝える。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-5-016	第5章	安全性情報と店内共有	H=B-(2)	Q:使用上の注意が改訂されたが、店舗内で誰にも共有されていない。改善策として適切なのはどれか。	1:最新情報を従事者間で共有し、説明や販売判断へ反映する仕組みを整える。 || 2:資格者一人だけが知っていればよい。 || 3:旧情報を優先する。 || 4:購入者へは知らせない。 || 5:改訂情報は廃棄する。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-5-017	第5章	受診勧奨の判断	H=B-(2)	Q:一般用医薬品を適正量で使用しているが症状が悪化し、日常生活に支障が出ている。適切な対応はどれか。	1:自己治療の限界と考え、漫然と追加購入させず受診を勧める。 || 2:同じ薬を倍量にする。 || 3:複数製品を追加する。 || 4:症状悪化は無視する。 || 5:受診すると一般用医薬品が無駄になるので避ける。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-5-018	第5章	適正使用啓発	H=B-(2)	Q:若年者向けに一般用医薬品の適正使用を説明する内容として適切なのはどれか。	1:用法・用量を守り、濫用目的で使用せず、困ったときは専門家へ相談する。 || 2:多く飲むほど早く効く。 || 3:友人へ自由に薬を分ける。 || 4:症状がなくても毎日使う。 || 5:注意事項は読まない。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R3-5-019	第5章	製造販売業者の情報収集	H=B-(3)	Q:製造販売業者が市販後の副作用情報を収集する理由として適切なのはどれか。	1:承認時には把握できなかったリスクを評価し、必要な安全対策へつなげるため。 || 2:広告の人気度だけを調べるため。 || 3:承認後は安全性評価が不要だから。 || 4:販売店の売上だけを増やすため。 || 5:副作用情報を非公開にするため。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R3-5-020	第5章	情報源の優先順位	H=B-(2)	Q:法改正後の販売制度を確認するとき、最も優先すべき情報源はどれか。	1:厚生労働省やPMDA等の最新の一次情報 || 2:数年前の個人ブログ || 3:古い受験参考書だけ || 4:匿名SNS投稿だけ || 5:店舗内の口伝だけ	ANS:1	FLAGS:CORRECT_LONGER_35PCT
