RS26-078	第3章	アセトアミノフェン	H=B(0)	Q:アセトアミノフェンの主な用途として、正しいものはどれか。	1:解熱鎮痛成分として用いられる。 || 2:抗真菌成分として用いられる。 || 3:止瀉成分として用いられる。 || 4:鼻粘膜収縮成分として用いられる。 || 5:鉄欠乏を補う。	ANS:1	FLAGS:
RS26-079	第3章	解熱鎮痛薬と飲酒	H=B-(3)	Q:解熱鎮痛薬と飲酒に関する記述のうち、適切なものはどれか。	1:飲酒は胃腸障害や肝機能障害などのリスクを高めることがある。 || 2:アルコールはすべての副作用を防ぐ。 || 3:飲酒時は用量を増やしてよい。 || 4:酒類は医薬品と相互作用しない。 || 5:飲酒は薬効だけを消し安全性に影響しない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
RS26-080	第3章	抗ヒスタミン成分と眠気	H=B-(3)	Q:内服の抗ヒスタミン成分に関する注意として、正しいものはどれか。	1:眠気が現れることがあるため、運転等を避ける必要がある製品がある。 || 2:眠気は起こらない。 || 3:飲酒で眠気は必ず消える。 || 4:複数製品の併用ほど安全である。 || 5:排尿への影響はない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
RS26-081	第3章	カフェイン	H=B-(3)	Q:カフェインを主薬とする眠気防止薬に関する記述のうち、正しいものはどれか。	1:睡眠不足そのものを解消する薬ではない。 || 2:循環器系へ影響しない。 || 3:コーヒーと大量併用するほど安全である。 || 4:休養は不要になる。 || 5:不眠を治療する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
RS26-082	第3章	乗物酔い防止薬	H=B(0)	Q:乗物酔い防止薬に含まれる抗コリン成分で起こり得る副作用として、最も適切なものはどれか。	1:口渇や排尿困難。 || 2:黄疸や褐色尿。 || 3:空咳や息苦しさ。 || 4:高熱と広範囲の皮疹。 || 5:出血傾向や紫斑。	ANS:1	FLAGS:
RS26-083	第3章	デキストロメトルファン	H=B(0)	Q:デキストロメトルファンの主な用途として、正しいものはどれか。	1:咳を抑える鎮咳成分。 || 2:胃酸を中和する制酸成分。 || 3:便を軟らかくする瀉下成分。 || 4:水虫の抗真菌成分。 || 5:鉄欠乏を補う成分。	ANS:1	FLAGS:
RS26-084	第3章	去痰薬	H=B-(2)	Q:去痰薬の目的として、最も適切なものはどれか。	1:痰を出しやすくする。 || 2:胃酸を増やす。 || 3:発熱を必ず下げる。 || 4:血糖を下げる。 || 5:皮膚真菌を殺す。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_20PCT
RS26-085	第3章	口腔咽喉薬	H=C(4)	Q:口腔咽喉薬やうがい薬の使用として、適切なものはどれか。	1:定められた用法を守り、飲み込む目的でない製品は飲み込まない。 || 2:多量に飲み込むほどよい。 || 3:成分による注意事項はない。 || 4:呼吸困難でも受診不要である。 || 5:用法・用量は不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT
RS26-086	第3章	制酸薬	H=C(4)	Q:制酸薬の働きとして、正しいものはどれか。	1:胃酸を中和するなどして胃酸過多の症状を和らげる。 || 2:腸内細菌をすべて殺す。 || 3:咳中枢を抑える。 || 4:鼻粘膜を必ず収縮させる。 || 5:皮膚炎を治療する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT
RS26-087	第3章	止瀉薬	H=C(4)	Q:下痢への対応として、適切なものはどれか。	1:高熱や血便を伴う下痢では安易に止瀉薬だけで対処せず受診を考える。 || 2:感染が疑われても必ず腸運動を止める。 || 3:乳幼児の下痢では脱水は起こらない。 || 4:長期間続いても受診不要である。 || 5:水分補給は不要である。	ANS:1	FLAGS:CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
RS26-088	第3章	瀉下薬	H=B-(2)	Q:瀉下薬（便秘薬）の使用に関する記述のうち、正しいものはどれか。	1:漫然と連用せず生活習慣の改善も検討する。 || 2:用量を増やし続ければ安全である。 || 3:激しい腹痛や嘔吐があっても必ず使用する。 || 4:原因疾患を考える必要はない。 || 5:成人用製品を小児に自己判断で使う。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS
RS26-089	第3章	胃腸鎮痛鎮痙薬	H=B(1)	Q:胃腸鎮痛鎮痙薬に含まれる抗コリン成分で注意する症状はどれか。	1:口渇や排尿困難。 || 2:必ず低血圧だけ。 || 3:発毛。 || 4:骨折予防。 || 5:視力の永久的改善。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR
RS26-090	第3章	鉄欠乏性貧血	H=B(1)	Q:鉄製剤を含む貧血用薬の主な対象として、適切なものはどれか。	1:鉄欠乏による貧血。 || 2:すべての原因の貧血。 || 3:急な大量出血の自己治療。 || 4:白血病の治療。 || 5:感染症の治療。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR
RS26-091	第3章	痔の薬	H=D(7)	Q:痔の薬に関する記述のうち、適切なものはどれか。	1:出血が多い、痛みが強い、長引く場合は受診を考える。 || 2:大量出血でも一般用薬だけで様子を見る。 || 3:内服薬と外用薬は必ず同じ成分である。 || 4:妊娠中でも注意事項はない。 || 5:肛門出血はすべて痔と断定できる。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_3PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
RS26-092	第3章	泌尿器用薬	H=C(5)	Q:排尿症状への対応として、適切なものはどれか。	1:血尿、発熱、強い痛みを伴う場合は受診を考える。 || 2:排尿困難が強くても必ず一般用薬だけで対処する。 || 3:尿が全く出なくても様子を見る。 || 4:高齢男性の排尿困難は原因確認不要である。 || 5:妊娠中の排尿痛は自己判断のみで対処する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_3PLUS,HEDGE_VS_ABSOLUTE_PATTERN
RS26-093	第3章	婦人薬	H=D(7)	Q:婦人薬を選ぶ際の対応として、適切なものはどれか。	1:妊娠の可能性や症状の程度を確認し、必要に応じて受診を勧める。 || 2:不正出血があっても受診不要である。 || 3:妊娠中はすべての婦人薬を使用できる。 || 4:強い腹痛でも一般用薬だけで対処する。 || 5:年齢や治療中の病気は確認しない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_3PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
RS26-094	第3章	鼻炎用点鼻薬	H=D(6)	Q:血管収縮成分を含む点鼻薬の使用として、適切なものはどれか。	1:長期連用でかえって鼻づまりが悪化することがあるため、用法を守る。 || 2:連用するほど鼻粘膜は必ず正常化する。 || 3:高血圧などは確認不要である。 || 4:内服薬との重複は起こらない。 || 5:乳幼児にも成人用を自己判断で使用する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
RS26-095	第3章	点眼薬	H=B-(2)	Q:一般用点眼薬の使用方法として、適切なものはどれか。	1:容器の先端がまつ毛や眼球に触れないようにする。 || 2:複数人で同じ容器を共用する。 || 3:コンタクトレンズ装用中の注意は製品ごとに確認しない。 || 4:変色していても使い続ける。 || 5:点眼後すぐ容器先端を洗面台に置く。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
RS26-096	第3章	ステロイド外用薬	H=D(6)	Q:ステロイド性抗炎症成分を含む外用薬の使用として、適切なものはどれか。	1:化膿している患部などでは使用が適さない場合がある。 || 2:感染の有無に関係なく必ず使用する。 || 3:顔面には無制限に長期使用する。 || 4:副作用は起こらない。 || 5:用法・用量は不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
RS26-097	第3章	水虫薬	H=C(5)	Q:水虫（白癬）用薬の使用として、適切なものはどれか。	1:症状が改善しても定められた期間は継続することが重要である。 || 2:爪白癬も一般用外用薬だけで必ず治る。 || 3:湿疹と白癬の区別は不要である。 || 4:患部を常に湿らせる。 || 5:家族で同じタオルを共用する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_3PLUS,CORRECT_LONGER_35PCT
RS26-098	第3章	口内炎用薬	H=B-(2)	Q:口内炎への対応として、受診を考えるべき状況はどれか。	1:症状が長引く、繰り返す、広範囲に及ぶ。 || 2:1日で軽快した。 || 3:食事で一時的にしみるだけ。 || 4:小さな傷が一度できた。 || 5:睡眠後に軽快した。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
RS26-099	第3章	ニコチン置換療法	H=B-(3)	Q:ニコチンを含む禁煙補助剤に関する記述のうち、正しいものはどれか。	1:喫煙しながら漫然と使用するのではなく、製品の用法に従い禁煙を補助する。 || 2:未成年者にも積極的に勧める。 || 3:心臓病等の治療中でも相談不要である。 || 4:ニコチンを含む他製品と多量併用する。 || 5:禁煙意思がなくても永久使用する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
RS26-100	第3章	ビタミン主薬製剤	H=B-(2)	Q:ビタミン主薬製剤に関する記述のうち、適切なものはどれか。	1:必要量を超えて摂取すれば必ず効果が高まるわけではない。 || 2:脂溶性ビタミンは体内に蓄積しない。 || 3:食品からの摂取は一切考えなくてよい。 || 4:過量摂取による問題はない。 || 5:すべての疲労の原因を治療できる。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
RS26-101	第3章	漢方薬の選択	H=B(1)	Q:漢方処方製剤を選ぶ考え方として、適切なものはどれか。	1:体質や症状に合う処方を選ぶ。 || 2:同じ症状なら誰でも同じ処方が最適である。 || 3:複数の漢方薬で生薬が重複しても確認不要である。 || 4:長期使用でも副作用は起こらない。 || 5:甘草を含む製剤はいくつでも併用できる。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR
RS26-102	第3章	甘草	H=B-(2)	Q:甘草を多く含む製剤の長期使用などで注意する副作用はどれか。	1:偽アルドステロン症。 || 2:白癬。 || 3:虫歯。 || 4:近視。 || 5:骨折。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
RS26-103	第3章	消毒薬	H=D(6)	Q:消毒薬の使用として、適切なものはどれか。	1:対象物や濃度、使用部位に応じて適切な製品を選ぶ。 || 2:濃いほど必ず安全である。 || 3:人体用と器具用は区別しない。 || 4:混ぜるほど効果が高い。 || 5:換気は不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
RS26-104	第3章	一般用検査薬	H=C(4)	Q:一般用検査薬の結果の扱いとして、適切なものはどれか。	1:検査結果だけで病名を確定せず、必要に応じて医療機関を受診する。 || 2:陽性なら必ず特定の病気と断定する。 || 3:陰性なら症状があっても受診不要である。 || 4:使用期限は確認しない。 || 5:採取方法は結果に影響しない。	ANS:1	FLAGS:CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
RS26-037	第4章	薬機法の目的と医薬品の定義	H=C(4)	Q:薬機法の目的に関する記述のうち、正しいものはどれか。	1:医薬品等の販売数量を増やすことだけを目的とする。 || 2:医薬品等の品質、有効性及び安全性を確保し、使用による保健衛生上の危害の発生・拡大を防止するための規制等を行う。 || 3:医薬品の価格を全国一律に定めることだけを目的とする。 || 4:医療従事者の雇用条件だけを定める法律である。 || 5:一般用医薬品は対象外である。	ANS:2	FLAGS:CORRECT_LONGER_35PCT,CORRECT_STYLE_OUTLIER
RS26-038	第4章	容器・外箱等への表示	H=B-(3)	Q:医薬品の容器・外箱等への表示に関する記述のうち、正しいものはどれか。	1:医薬品は、直接の容器又は被包に法令で定められた必要事項を表示する必要がある。 || 2:医薬品の表示内容は製造販売業者が自由に省略できる。 || 3:毒薬・劇薬には特別な表示義務はない。 || 4:外箱があれば、直接の容器への表示義務は常に消える。 || 5:一般用医薬品には法定表示事項は存在しない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
RS26-039	第4章	医薬部外品・化粧品・保健機能食品	H=B(1)	Q:医薬部外品・化粧品・保健機能食品に関する記述のうち、正しいものはどれか。	1:医薬部外品は医薬品とまったく同じ範囲の効能効果を標榜できる。 || 2:化粧品は疾病の治療を主目的とする製品である。 || 3:保健機能食品は医薬品ではなく、食品として扱われる。 || 4:機能性表示食品は国が個別に効能効果を承認した医薬品である。 || 5:医薬部外品・化粧品・食品はすべて一般用医薬品に分類される。	ANS:3	FLAGS:ABSOLUTE_DISTRACTOR
RS26-040	第4章	薬局・店舗販売業・配置販売業の許可	H=B-(2)	Q:薬局・店舗販売業・配置販売業に関する記述のうち、正しいものはどれか。	1:店舗販売業は許可を受けずに一般用医薬品を販売できる。 || 2:薬局、店舗販売業、配置販売業はいずれも、法令に基づく許可等の制度の下で医薬品を販売する。 || 3:配置販売業では医薬品を配置できない。 || 4:店舗販売業は医療用医薬品を自由に販売できる。 || 5:薬局と店舗販売業には制度上の違いはない。	ANS:2	FLAGS:CORRECT_LONGER_35PCT
RS26-041	第4章	管理者と登録販売者の要件	H=B-(2)	Q:店舗の管理者と登録販売者に関する記述のうち、正しいものはどれか。	1:店舗管理者には、医薬品の適正な管理や従事者の監督に関する責務はない。 || 2:登録販売者であれば、要件にかかわらずすべての医薬品販売店舗の管理者になれる。 || 3:店舗管理者は、医薬品の適正な管理や業務が法令に適合するよう必要な管理を行う。 || 4:店舗管理者は営業時間中に店舗の業務を把握する必要はない。 || 5:管理者の要件は取り扱う医薬品の区分と無関係である。	ANS:3	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS
RS26-042	第4章	医薬品のリスク区分	H=B-(3)	Q:一般用医薬品のリスク区分に関する記述のうち、正しいものはどれか。	1:第一類・第二類・第三類の区分は、副作用等のリスクの程度に応じて設けられている。 || 2:第一類医薬品が最もリスクが低く、第三類医薬品が最も高い。 || 3:一度第三類に分類された医薬品は、将来区分が変更されることはない。 || 4:リスク区分は販売時の情報提供方法とは無関係である。 || 5:一般用医薬品にはリスク区分が存在しない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
RS26-043	第4章	リスク区分に応じた販売従事者	H=B-(3)	Q:一般用医薬品を販売できる専門家に関する記述のうち、正しいものはどれか。	1:第一類医薬品は登録販売者だけで販売できる。 || 2:第二類・第三類医薬品は、薬剤師または登録販売者が販売に従事できる。 || 3:第三類医薬品は専門家がいなくても自由に販売できる。 || 4:登録販売者は要指導医薬品を自由に販売できる。 || 5:第一類・第二類・第三類はすべて販売従事者の要件が同じである。	ANS:2	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_20PCT
RS26-044	第4章	情報提供と相談対応	H=B(1)	Q:一般用医薬品の情報提供と相談対応に関する記述のうち、正しいものはどれか。	1:購入者から相談があっても、第三類医薬品なら情報提供は不要である。 || 2:第一類医薬品は、原則として薬剤師が必要な情報を提供する。 || 3:第二類医薬品について登録販売者が情報提供することは禁止されている。 || 4:情報提供では使用者の年齢や他の医薬品の使用状況を確認してはいけない。 || 5:購入後の相談には応じる必要がない。	ANS:2	FLAGS:ABSOLUTE_DISTRACTOR
RS26-045	第4章	医薬品の陳列と掲示	H=B(1)	Q:一般用医薬品の陳列と掲示に関する記述のうち、正しいものはどれか。	1:第一類・第二類・第三類医薬品は区分を分けず混在させて陳列するのが原則である。 || 2:店舗では、一般用医薬品のリスク区分等が分かるように陳列・表示する必要がある。 || 3:指定第二類医薬品には陳列上の特別な配慮はない。 || 4:店舗の管理・運営に関する事項を掲示する必要はない。 || 5:指定濫用防止医薬品は令和8年5月以降も陳列方法に関する規制はない。	ANS:2	FLAGS:ABSOLUTE_DISTRACTOR
RS26-046	第4章	特定販売	H=B-(2)	Q:特定販売に関する記述のうち、正しいものはどれか。	1:特定販売とは、店舗内にいる購入者だけに対面販売することをいう。 || 2:特定販売では、当該薬局・店舗に貯蔵または陳列していない医薬品も自由に販売できる。 || 3:特定販売とは、薬局・店舗以外の場所にいる者に対し、一定の医薬品を販売または授与することをいう。 || 4:特定販売では広告表示に関するルールは存在しない。 || 5:特定販売は配置販売業だけに認められる。	ANS:3	FLAGS:CORRECT_LONGER_35PCT
RS26-047	第4章	指定濫用防止医薬品の販売	H=C(4)	Q:指定濫用防止医薬品の販売に関する記述のうち、正しいものはどれか。	1:指定濫用防止医薬品は通常の第三類医薬品と同じで、追加の確認や情報提供は不要である。 || 2:指定濫用防止医薬品を販売する際は、薬剤師または登録販売者が必要な情報提供や確認を行う。 || 3:購入数量は購入者の希望だけで無制限に決める。 || 4:使用目的や他店での購入状況を確認してはいけない。 || 5:指定濫用防止医薬品の制度は令和8年5月1日以降廃止された。	ANS:2	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT
RS26-048	第4章	広告・適正販売・行政監視	H=B(0)	Q:医薬品の広告と行政監視に関する記述のうち、正しいものはどれか。	1:医薬品広告では、承認された効能効果を超える表現を自由に用いることができる。 || 2:虚偽または誇大な医薬品広告は禁止されている。 || 3:一般用医薬品の広告は薬機法の規制対象外である。 || 4:行政機関は違反販売や不適切な広告に対して監視・指導を行わない。 || 5:医薬品の適正販売は販売業者の自主判断だけに委ねられている。	ANS:2	FLAGS:
RS26-105	第4章	第一類医薬品	H=B-(3)	Q:第一類医薬品の販売に関する記述のうち、正しいものはどれか。	1:薬剤師が販売または授与に従事する。 || 2:登録販売者だけで販売できる。 || 3:無資格者が自由に販売できる。 || 4:情報提供の仕組みは不要である。 || 5:一般用医薬品には含まれない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_20PCT
RS26-106	第4章	第二類・第三類医薬品	H=B-(2)	Q:第二類・第三類医薬品の販売従事者として、適切なものはどれか。	1:薬剤師または登録販売者。 || 2:医師だけ。 || 3:無資格者だけ。 || 4:歯科医師だけ。 || 5:購入者本人だけ。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
RS26-107	第4章	要指導医薬品・特定要指導医薬品	H=C(5)	Q:令和8年5月1日施行後の要指導医薬品の販売・情報提供に関する記述のうち、正しいものはどれか。	1:要指導医薬品は薬剤師が販売し、必要な情報提供・指導は対面等で行う。特定要指導医薬品は薬剤師による対面販売が必要である。 || 2:要指導医薬品は登録販売者だけで販売できる。 || 3:要指導医薬品はすべて無制限にインターネット販売できる。 || 4:令和8年5月1日以降、すべての要指導医薬品で対面販売が禁止された。 || 5:要指導医薬品では、使用者の状況に応じた情報提供・指導は不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_3PLUS,CORRECT_LONGER_35PCT
RS26-108	第4章	特定販売	H=D(7)	Q:一般用医薬品の特定販売に関する考え方として、正しいものはどれか。	1:店舗における販売制度のルールを踏まえ、販売可能な医薬品を適切に扱う。 || 2:ネットならすべての医薬品を無制限に販売できる。 || 3:購入者への情報提供は不要である。 || 4:店舗販売業の許可は一切不要である。 || 5:販売記録や相談対応は不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_3PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
RS26-109	第4章	指定濫用防止医薬品の確認	H=D(6)	Q:指定濫用防止医薬品を販売する際の確認事項として、適切なものはどれか。	1:年齢、他の医薬品の使用状況、他店等での購入状況などを確認する。 || 2:購入者の希望数量だけを聞けばよい。 || 3:年齢は常に確認不要である。 || 4:他店での購入状況は確認してはならない。 || 5:多量購入の理由は確認不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
RS26-110	第4章	18歳未満への販売	H=C(4)	Q:指定濫用防止医薬品を18歳未満の者へ販売する際の対応として、正しいものはどれか。	1:氏名など必要事項を確認し、制度に従って対応する。 || 2:年齢確認はしてはならない。 || 3:必ず複数個販売する。 || 4:購入状況の確認は不要である。 || 5:情報提供は行わない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT
RS26-111	第4章	指定濫用防止医薬品の多量購入	H=B-(3)	Q:指定濫用防止医薬品を大容量または複数個購入しようとする場合の対応として、適切なものはどれか。	1:購入理由を確認し、適正使用を確保できるか判断する。 || 2:理由に関係なく必ず販売する。 || 3:理由を尋ねてはならない。 || 4:購入者の年齢は無関係である。 || 5:販売数量に関する制度はない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
RS26-112	第4章	医薬品広告	H=B-(2)	Q:医薬品の広告に関する記述のうち、適切なものはどれか。	1:承認された効能効果等を逸脱する誇大な広告は行ってはならない。 || 2:治療効果を無条件に保証してよい。 || 3:体験談だけで効能を断定してよい。 || 4:医薬品でない食品を医薬品のように広告してよい。 || 5:副作用の可能性を否定する表現なら自由に使える。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_20PCT
RS26-049	第5章	添付文書の読み方	H=D(6)	Q:一般用医薬品の添付文書の読み方に関する記述のうち、正しいものはどれか。	1:添付文書の「使用上の注意」は、重要度に関係なく末尾にだけ記載される。 || 2:添付文書の「使用上の注意」は、「してはいけないこと」「相談すること」などから構成され、適正使用上重要な事項が目立つよう記載される。 || 3:添付文書は一度読めば、その後は改訂されることがないため確認不要である。 || 4:添付文書には効能・効果や用法・用量は記載されない。 || 5:一般用医薬品では添付文書を確認する必要はない。	ANS:2	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
RS26-050	第5章	製品表示の読み方	H=C(4)	Q:一般用医薬品の製品表示に関する記述のうち、正しいものはどれか。	1:外箱などの製品表示には、リスク区分や使用期限等の適正使用に必要な情報が記載される。 || 2:製品表示には製品名以外の情報を記載してはいけない。 || 3:使用期限を過ぎても未開封なら必ず使用できる。 || 4:製品表示と添付文書の内容が異なる場合は、利用者が好きな方を選べばよい。 || 5:リスク区分の表示は一般用医薬品には不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT
RS26-051	第5章	安全性情報と緊急安全性情報	H=C(4)	Q:医薬品の安全性情報に関する記述のうち、正しいものはどれか。	1:緊急安全性情報は、緊急かつ重大な注意喚起や使用制限が必要な場合に作成される。 || 2:緊急安全性情報は販売促進を目的とした広告資料である。 || 3:安全性速報は安全性に関する注意喚起には用いられない。 || 4:一般用医薬品は緊急安全性情報の対象になることはない。 || 5:安全性情報は薬剤師や登録販売者が確認する必要はない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT
RS26-052	第5章	副作用情報の収集・評価・措置	H=B-(3)	Q:医薬品の副作用情報の収集・評価と安全対策に関する記述のうち、正しいものはどれか。	1:市販後に集められた副作用情報は、承認後の安全対策には利用されない。 || 2:副作用情報は収集・評価され、その結果に応じて使用上の注意の改訂などの安全対策が行われる。 || 3:一度承認された医薬品は、安全性情報により取扱いが変更されることはない。 || 4:副作用情報は製造販売業者だけが知っていればよく、行政へ報告されることはない。 || 5:一般用医薬品は市販後安全対策の対象外である。	ANS:2	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_20PCT
RS26-053	第5章	副作用等が疑われる場合の報告	H=B-(3)	Q:医薬品による副作用等が疑われる場合の報告に関する記述のうち、正しいものはどれか。	1:登録販売者は副作用報告制度と無関係である。 || 2:医薬品との因果関係が医学的に完全確定するまで報告してはいけない。 || 3:登録販売者などの医薬関係者は、保健衛生上の危害防止のため必要と認めるとき、副作用等を厚生労働大臣へ報告する制度の対象となる。 || 4:一般用医薬品による副作用は報告対象にならない。 || 5:報告できるのは製造販売業者だけである。	ANS:3	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
RS26-054	第5章	医薬品副作用被害救済制度	H=C(4)	Q:医薬品副作用被害救済制度に関する記述のうち、正しいものはどれか。	1:医薬品を適正に使用したにもかかわらず一定の副作用健康被害が生じた場合に、迅速な救済を図るための公的制度である。 || 2:医薬品を意図的に過量服用した場合だけを救済する制度である。 || 3:一般用医薬品による健康被害は一切対象にならない。 || 4:給付の可否は販売店が独自に決定する。 || 5:副作用による健康被害が軽微でもすべて自動的に給付される。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT
RS26-055	第5章	救済制度の案内と相談窓口	H=D(6)	Q:医薬品副作用被害救済制度の案内に関する対応として、正しいものはどれか。	1:制度の相談を受けても、販売店では一切案内してはいけない。 || 2:制度の利用可否を登録販売者が最終決定する。 || 3:副作用による健康被害が疑われる相談では、必要に応じてPMDAの救済制度相談窓口等を案内する。 || 4:救済制度については医師だけが説明できる。 || 5:一般用医薬品の購入者に救済制度を案内する必要はない。	ANS:3	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
RS26-056	第5章	一般用医薬品の主な安全対策	H=B-(2)	Q:一般用医薬品に関する安全対策の考え方として、正しいものはどれか。	1:安全性上の問題が判明しても、一般用医薬品では使用上の注意を変更しない。 || 2:副作用等の情報に応じて、使用上の注意の改訂、情報提供、販売上の対策などが行われることがある。 || 3:安全対策は医療用医薬品だけが対象である。 || 4:安全性上の問題があっても販売区分は変更されない。 || 5:消費者への注意喚起は安全対策に含まれない。	ANS:2	FLAGS:CORRECT_LONGER_35PCT
RS26-057	第5章	適正使用のための啓発活動	H=C(5)	Q:医薬品の適正使用のための啓発活動に関する記述のうち、正しいものはどれか。	1:医薬品は自己判断で多量に使うほど効果的だと啓発する。 || 2:薬と健康の週間などを通じて、医薬品の正しい使用や専門家への相談について啓発が行われている。 || 3:一般用医薬品は安全なので啓発活動は不要である。 || 4:添付文書を読まないことを推奨する。 || 5:副作用が疑われても使用を継続するよう案内する。	ANS:2	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT,CORRECT_STYLE_OUTLIER
RS26-058	第5章	「してはいけないこと」と対象成分	H=C(4)	Q:添付文書の「してはいけないこと」に関する記述のうち、正しいものはどれか。	1:守らなくても症状悪化や事故につながることはない事項だけが記載される。 || 2:重篤な副作用や事故の危険が高まるため、使用を避けるべき人や併用を避けるべき薬などが記載される。 || 3:医師の治療を受けている人は必ず「してはいけないこと」にだけ記載される。 || 4:「してはいけないこと」は効能効果の一覧である。 || 5:一般用医薬品ではこの項目は設けられない。	ANS:2	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT
RS26-059	第5章	「相談すること」と対象成分	H=D(7)	Q:添付文書の「相談すること」に関する記述のうち、正しいものはどれか。	1:医師の治療を受けている人など、使用前に専門家へ相談すべき場合が記載される。 || 2:「相談すること」は必ず使用を禁止する事項だけを示す。 || 3:妊婦や授乳婦に関する注意が記載されることはない。 || 4:副作用と思われる症状が現れても相談せず使用を続けるよう記載される。 || 5:一般用医薬品では相談先を示す必要はない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_3PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
RS26-060	第5章	安全性情報・副作用報告様式	H=B-(2)	Q:医薬品安全性情報報告書に関する記述のうち、正しいものはどれか。	1:副作用等の名称・症状、患者情報、被疑薬や使用状況などを記載する報告様式である。 || 2:販売店の売上だけを記載する様式である。 || 3:因果関係が完全に確定しなければ記載してはいけない。 || 4:一般用医薬品に関する副作用疑いでは使用できない。 || 5:報告者の職種を記載する欄はない。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
