TH-R2-3-029	第3章	尿素	H=B-(2)	Q:尿素を含む外皮用薬の主な作用として適切なのはどれか。	1:角質の水分保持を助け、乾燥した皮膚を柔らかくする。 || 2:真菌を直接殺す。 || 3:強力なステロイド作用を示す。 || 4:局所麻酔作用だけを示す。 || 5:鼻粘膜を収縮させる。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-3-030	第3章	局所麻酔成分	H=B-(2)	Q:アミノ安息香酸エチルなどの局所麻酔成分について適切なのはどれか。	1:局所の知覚神経を一時的に麻痺させ、痛みやかゆみを和らげる目的で用いられる。 || 2:胃酸を中和する。 || 3:真菌を殺す。 || 4:鉄を補給する。 || 5:鼻水を抑える抗ヒスタミン成分である。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-3-031	第3章	抗真菌薬	H=B-(3)	Q:みずむし・たむし用薬について適切なのはどれか。	1:原因が真菌でない皮膚症状には適さないため、判断が難しい場合は受診を考える。 || 2:湿疹にも必ず有効である。 || 3:症状が改善しなくても数か月自己判断で続ける。 || 4:皮膚の全ての発疹へ使用する。 || 5:内服して使用する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-3-032	第3章	水虫薬の使用期間	H=B-(2)	Q:みずむし用薬を使用して約2週間たっても症状が改善しない場合の対応として適切なのはどれか。	1:使用を中止し、皮膚科等へ相談する。 || 2:用量を倍にする。 || 3:別の外用薬を何種類も重ねる。 || 4:必ず同じ薬を数か月続ける。 || 5:患部を強く削る。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_20PCT
TH-R2-3-033	第3章	口内炎用薬	H=B-(3)	Q:口内炎が長期間治らない、繰り返す場合の対応として適切なのはどれか。	1:他の疾患が隠れる場合もあるため受診を考える。 || 2:必ず一般用薬だけで治療する。 || 3:使用量を無制限に増やす。 || 4:口腔内の状態は確認しない。 || 5:症状が悪化しても連用する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-3-034	第3章	歯痛薬	H=C(4)	Q:一般用の歯痛薬について適切な説明はどれか。	1:痛みを一時的に和らげる応急処置であり、むし歯そのものを修復するものではない。 || 2:むし歯を完全に再石灰化して治す。 || 3:歯科受診は不要になる。 || 4:用量を増やすほど原因治療になる。 || 5:歯肉出血の原因を必ず除去する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT
TH-R2-3-035	第3章	ニコチン置換療法	H=C(4)	Q:ニコチンを含む禁煙補助剤について適切なのはどれか。	1:喫煙を続けながら併用せず、製品の用法に従って禁煙を補助する。 || 2:喫煙と併用するほど安全である。 || 3:心疾患の既往は確認不要である。 || 4:禁煙の意思は不要である。 || 5:用量を増やすほど依存が早く治る。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT
TH-R2-3-036	第3章	ニコチン製剤と心疾患	H=B-(3)	Q:心疾患の治療中または既往がある人がニコチン製剤を希望する場合の対応として適切なのはどれか。	1:使用前に医師・薬剤師等へ相談するよう勧める。 || 2:必ず自己判断で使用する。 || 3:喫煙と併用する。 || 4:用量を2倍にする。 || 5:心疾患とは無関係なので確認しない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-3-037	第3章	ビタミン剤	H=B-(3)	Q:ビタミン剤の使用について適切なのはどれか。	1:必要以上に大量摂取すればよいわけではなく、用法・用量を守る。 || 2:水溶性・脂溶性を問わず過量摂取の問題はない。 || 3:食事の代わりとして使用する。 || 4:症状がなくても常に最大量を服用する。 || 5:他製品との成分重複は起こらない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-3-038	第3章	甘草	H=B-(3)	Q:甘草を含む複数の漢方薬等を併用する際に注意する理由はどれか。	1:甘草由来成分の重複により偽アルドステロン症等のリスクが高まることがあるため。 || 2:甘草は副作用を起こさないため。 || 3:併用すると必ず効能が消えるため。 || 4:甘草は鉄補給成分だから。 || 5:甘草は抗真菌成分だから。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-3-039	第3章	漢方処方の選択	H=B-(3)	Q:漢方処方製剤の選択について適切なのはどれか。	1:同じ症状名でも体質や症状の現れ方により適する処方が異なることがある。 || 2:天然物なので副作用はない。 || 3:症状名だけで全員同じ処方を選ぶ。 || 4:複数処方の生薬重複は起こらない。 || 5:長期使用ほど安全である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-3-040	第3章	一般用検査薬の限界	H=D(6)	Q:一般用検査薬を使用する際の基本として適切なのはどれか。	1:添付文書に従い、結果の意味と限界を理解して必要時は受診する。 || 2:結果だけで治療薬を自己選択する。 || 3:陰性なら症状を無視する。 || 4:採取方法は自由でよい。 || 5:使用期限を確認する必要はない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
TH-R2-4-001	第4章	販売業許可の更新	H=B-(2)	Q:医薬品販売業の許可について正しいものはどれか。	1:許可は6年ごとに更新を受けなければ効力を失う。 || 2:一度取得すれば永久に有効である。 || 3:毎年更新が必要である。 || 4:10年ごとの更新である。 || 5:登録販売者個人が店舗許可を更新する。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-4-002	第4章	店舗販売業の許可権者	H=B-(2)	Q:店舗販売業の許可について正しいものはどれか。	1:店舗ごとに、原則として所在地の都道府県知事等が与える。 || 2:全国で一つの許可があれば全店舗に使える。 || 3:厚生労働大臣だけが全店舗の許可を与える。 || 4:登録販売者本人が自己認証する。 || 5:許可は所在地と無関係である。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-4-003	第4章	医薬品販売業の許可種類	H=B(0)	Q:薬機法上の医薬品販売業の許可の組合せとして正しいものはどれか。	1:店舗販売業・配置販売業・卸売販売業 || 2:店舗販売業・通信販売業・訪問診療業 || 3:薬局販売業・食品販売業・化粧品販売業 || 4:第一類販売業・第二類販売業・第三類販売業 || 5:小売販売業・輸入販売業だけ	ANS:1	FLAGS:
TH-R2-4-004	第4章	店舗販売業の業務範囲	H=B-(2)	Q:店舗販売業の許可で行う業務として正しいものはどれか。	1:要指導医薬品または一般用医薬品を店舗で販売・授与する。 || 2:医療用医薬品を処方箋なしで自由に販売する。 || 3:医薬品を配置によってのみ販売する。 || 4:医療機関だけへ卸売する。 || 5:食品だけを販売する。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-4-005	第4章	配置販売業の業務範囲	H=B-(2)	Q:配置販売業の許可で行う業務として正しいものはどれか。	1:一般用医薬品を配置により販売・授与する。 || 2:要指導医薬品をインターネットだけで販売する。 || 3:処方箋医薬品を店舗で販売する。 || 4:医療機関へ医薬品を卸売するだけである。 || 5:化粧品だけを配置する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS
TH-R2-4-006	第4章	店舗面積	H=C(4)	Q:店舗販売業の店舗の構造設備基準について正しいものはどれか。	1:店舗の面積はおおむね13.2平方メートル以上とされている。 || 2:面積基準は一切ない。 || 3:1平方メートルあればよい。 || 4:100平方メートル以上が必須である。 || 5:売場面積は登録販売者の人数だけで決まる。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT
TH-R2-4-007	第4章	売場の明るさ	H=B(0)	Q:店舗販売業で医薬品を通常陳列・交付する場所の明るさについて正しいものはどれか。	1:60ルクス以上とする基準がある。 || 2:明るさの基準はない。 || 3:1ルクス以上でよい。 || 4:1000ルクス以上が必須である。 || 5:営業時間外だけ60ルクス以上にする。	ANS:1	FLAGS:
TH-R2-4-008	第4章	換気と清潔	H=B-(3)	Q:店舗販売業の店舗の構造設備について正しいものはどれか。	1:換気が十分で、かつ清潔であることが求められる。 || 2:換気設備はあってはならない。 || 3:清潔さは構造設備基準と無関係である。 || 4:医薬品売場は常に屋外でなければならない。 || 5:照明があれば換気は不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_20PCT
TH-R2-4-009	第4章	店舗の区画	H=B-(3)	Q:店舗販売業の店舗について正しいものはどれか。	1:他の薬局・店舗販売業の場所、常時居住する場所、不潔な場所から明確に区別される必要がある。 || 2:住居の寝室と一体でなければならない。 || 3:不潔な場所との区別は不要である。 || 4:他店舗と境界なく共有することが原則である。 || 5:店舗の外観から店舗と分からない構造が必要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-4-010	第4章	販売しない時間の閉鎖	H=B-(3)	Q:開店時間中に要指導医薬品・一般用医薬品を販売しない時間帯を設ける店舗について正しいものはどれか。	1:医薬品を通常陳列・交付する場所を閉鎖できる構造が求められる。 || 2:医薬品売場を常に自由に開放しなければならない。 || 3:販売しない時間帯という制度は認められない。 || 4:店舗全体を毎回解体する必要がある。 || 5:医薬品を店外へ移動すればよい。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-4-011	第4章	第一類等販売時の勤務体制	H=B-(3)	Q:要指導医薬品または第一類医薬品を販売する店舗の勤務体制として正しいものはどれか。	1:それらを販売・授与する営業時間内は、常時薬剤師が店舗に勤務している必要がある。 || 2:登録販売者だけがいればよい。 || 3:無資格者だけでよい。 || 4:薬剤師は週1回いればよい。 || 5:営業時間外だけ薬剤師が必要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-4-012	第4章	第二類・第三類販売時の勤務体制	H=C(4)	Q:第二類・第三類医薬品を販売する営業時間内の勤務体制として正しいものはどれか。	1:常時、薬剤師または登録販売者が店舗に勤務している必要がある。 || 2:無資格者だけで販売できる。 || 3:薬剤師だけでなければならない。 || 4:専門家は閉店後だけ勤務すればよい。 || 5:月1回専門家が来ればよい。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT
TH-R2-4-013	第4章	相談対応体制	H=D(7)	Q:店舗販売業の相談対応体制について正しいものはどれか。	1:営業時間または営業時間外の相談時間内に相談があった場合、必要な情報提供・指導を行える体制を備える。 || 2:購入後の相談を受ける体制は不要である。 || 3:相談は第一類医薬品だけが対象である。 || 4:相談対応は無資格者だけで行う。 || 5:営業時間外の相談時間を設けた場合でも対応体制は不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_3PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
TH-R2-4-014	第4章	専門家勤務時間と情報提供場所	H=D(6)	Q:店舗販売業の専門家配置に関する体制基準の考え方として正しいものはどれか。	1:薬剤師・登録販売者の週当たり勤務時間と情報提供場所の数を踏まえ、開店時間をカバーする体制基準が設けられている。 || 2:専門家の勤務時間は一切基準にならない。 || 3:情報提供場所が増えるほど専門家は不要になる。 || 4:営業時間と勤務時間は無関係である。 || 5:専門家は在宅していれば勤務扱いとなる。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,CORRECT_STYLE_OUTLIER
TH-R2-4-015	第4章	事故報告体制	H=B-(3)	Q:店舗で医薬品販売に関する事故が起きた場合に備えた体制として正しいものはどれか。	1:従事者から店舗販売業者への事故報告体制を整備する。 || 2:事故は各従事者が個人的に隠す。 || 3:事故報告の仕組みは不要である。 || 4:購入者だけが事故報告を行う。 || 5:事故情報は安全対策へ利用しない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-4-016	第4章	適正販売手順書	H=B-(3)	Q:要指導医薬品等の適正販売を確保するための措置として正しいものはどれか。	1:適正販売等のための業務手順書を作成し、その手順書に基づいて業務を実施する。 || 2:手順書は作成してはならない。 || 3:口頭伝承だけで運用することが義務である。 || 4:手順書は広告だけを定める。 || 5:事故が起きた後だけ作ればよい。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-4-017	第4章	指定濫用防止医薬品販売手順書	H=C(5)	Q:指定濫用防止医薬品を扱う場合の手順書について正しいものはどれか。	1:指定濫用防止医薬品販売等手順書を作成し、その手順に基づいて販売等を行うことが体制基準に含まれる。 || 2:指定濫用防止医薬品だけは手順書が禁止される。 || 3:購入者ごとに自由なルールで販売する。 || 4:数量確認を行わないことを手順書に定める。 || 5:無資格者だけで手順書を運用する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT,CORRECT_STYLE_OUTLIER
TH-R2-4-018	第4章	適正販売の継続改善	H=B-(3)	Q:店舗販売業の適正販売を確保する措置として正しいものはどれか。	1:必要な情報を収集し、適正販売を確保するための改善策を実施する。 || 2:一度手順書を作れば改善は不要である。 || 3:新しい安全性情報は収集しない。 || 4:事故情報を改善へ利用してはならない。 || 5:法改正があっても運用を変えない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-4-019	第4章	配置販売の専門家勤務時間	H=D(6)	Q:配置販売業の業務体制について正しいものはどれか。	1:薬剤師・登録販売者が一般用医薬品を配置する週当たり勤務時間数の総和は、区域内の専門家の週当たり勤務時間数総和の2分の1以上とする基準がある。 || 2:専門家が実際に配置販売する時間の基準はない。 || 3:無資格者だけで全て配置できる。 || 4:配置販売では登録販売者は勤務できない。 || 5:一般用医薬品の配置には専門家が一切不要である。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,CORRECT_STYLE_OUTLIER
TH-R2-4-020	第4章	第一類配置販売の薬剤師勤務時間	H=D(6)	Q:第一類医薬品を配置販売する場合の薬剤師勤務時間について正しいものはどれか。	1:第一類医薬品の配置販売に従事する薬剤師の週当たり勤務時間数総和は、区域内で一般用医薬品の配置販売に従事する薬剤師・登録販売者の勤務時間数総和の2分の1以上とする基準がある。 || 2:登録販売者だけで第一類を配置できる。 || 3:第一類の配置販売では薬剤師の勤務時間基準はない。 || 4:薬剤師は月1時間だけでよい。 || 5:第一類医薬品は無資格者が配置する。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,CORRECT_STYLE_OUTLIER
TH-R2-5-001	第5章	救済制度の対象時期	H=B-(2)	Q:医薬品副作用被害救済制度について、制度上の対象となる医薬品使用時期の説明として正しいものはどれか。	1:原則として1980年5月1日以降に使用した医薬品による副作用被害が対象となる。 || 2:制度創設前の全ての使用も自動的に対象になる。 || 3:2000年以降の使用だけが対象である。 || 4:一般用医薬品は時期に関係なく対象外である。 || 5:使用時期は制度と無関係である。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-5-002	第5章	救済給付の支給決定	H=B-(2)	Q:医薬品副作用被害救済制度の給付について正しいものはどれか。	1:給付を受けようとする者の請求に基づき、PMDAが支給を決定する。 || 2:販売店が自動的に支給を決める。 || 3:登録販売者が給付の可否を最終決定する。 || 4:請求がなくても全員へ自動支給される。 || 5:製造販売業者だけが支給を決定する。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-5-003	第5章	医療費給付	H=B-(2)	Q:副作用救済給付の「医療費」の説明として正しいものはどれか。	1:副作用による疾病の治療に要した費用のうち、健康保険等の給付を除いた自己負担分を補償する。 || 2:医療機関までの交通費だけを補償する。 || 3:全ての生活費を補償する。 || 4:副作用がなくても支給される。 || 5:販売店の購入代金だけを返金する制度である。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-5-004	第5章	医療手当	H=B-(2)	Q:副作用救済給付の「医療手当」の説明として正しいものはどれか。	1:副作用による疾病の治療に伴う、医療費以外の費用負担に着目して給付される。 || 2:医薬品購入代だけを返金する。 || 3:障害のある18歳未満だけに支給される。 || 4:死亡時の葬祭費だけを支給する。 || 5:販売店の売上損失を補償する。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-5-005	第5章	障害年金	H=B-(2)	Q:副作用救済給付の障害年金の対象年齢について正しいものはどれか。	1:一定程度の障害状態にある18歳以上の者が対象となる。 || 2:18歳未満だけが対象である。 || 3:年齢に関係なく養育者だけが対象である。 || 4:65歳以上だけが対象である。 || 5:20歳未満は全て対象外である。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-5-006	第5章	障害児養育年金	H=B-(2)	Q:障害児養育年金の説明として正しいものはどれか。	1:副作用により一定程度の障害状態にある18歳未満の者を養育する者に対して給付される。 || 2:18歳以上の本人だけに給付される。 || 3:副作用のない児童を養育する全世帯へ給付される。 || 4:販売店が支給する。 || 5:医療費の自己負担だけを返金する制度である。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-5-007	第5章	遺族給付	H=B-(2)	Q:医薬品の副作用により死亡した場合の救済給付として制度上定められているものはどれか。	1:遺族年金または遺族一時金 || 2:失業給付だけ || 3:傷病手当金だけ || 4:店舗からの商品券 || 5:薬価差額だけ	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-5-008	第5章	葬祭料	H=B(0)	Q:医薬品の副作用により死亡した者の葬祭を行う者に対する救済給付はどれか。	1:葬祭料 || 2:医療手当のみ || 3:障害児養育年金 || 4:失業手当 || 5:店舗補償金	ANS:1	FLAGS:
TH-R2-5-009	第5章	救済対象外医薬品	H=B-(3)	Q:医薬品副作用被害救済制度について正しいものはどれか。	1:厚生労働大臣の告示により、救済制度の対象とならない医薬品等が定められている。 || 2:国内の全医薬品が例外なく対象である。 || 3:対象外医薬品を定める制度は存在しない。 || 4:一般用医薬品だけが全て対象外である。 || 5:販売者が対象外品目を自由に決める。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-5-010	第5章	適正使用要件	H=B-(3)	Q:副作用被害救済制度の対象となる健康被害の基本条件として正しいものはどれか。	1:医薬品を適正な目的で適正に使用したにもかかわらず生じた一定の健康被害であること。 || 2:故意の過量服用だけが対象であること。 || 3:医薬品を使用していなくても対象になること。 || 4:広告を見ただけで対象になること。 || 5:全ての軽微な症状が無条件で対象になること。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-5-011	第5章	適応外・不適正使用と救済	H=D(7)	Q:承認された目的から外れた美容・痩身目的などの不適正な使用で重大な健康被害が生じた場合の救済制度について正しいものはどれか。	1:適正使用と認められず、救済給付の対象とならない可能性が高い。 || 2:どのような使用目的でも必ず給付される。 || 3:販売価格が高ければ必ず対象になる。 || 4:医師が関与しなければ全て対象になる。 || 5:健康被害が重ければ使用目的は一切問われない。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_3PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
TH-R2-5-012	第5章	個人輸入医薬品と救済	H=D(6)	Q:海外から個人輸入した医薬品による健康被害について、国内の医薬品副作用被害救済制度との関係として正しいものはどれか。	1:個人輸入された医薬品による健康被害は、原則として救済制度の対象にならない。 || 2:国内販売品と全く同じ条件で必ず対象になる。 || 3:輸入量が少なければ必ず対象になる。 || 4:外国で承認されていれば日本の救済制度が自動適用される。 || 5:購入サイトが日本語なら対象になる。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
TH-R2-5-013	第5章	未承認外国医薬品と救済	H=D(6)	Q:外国で承認されていても日本で製造販売承認されていない医薬品について正しいものはどれか。	1:その使用による副作用健康被害は、日本の副作用救済給付の対象とならない場合がある。 || 2:外国承認だけで日本の救済制度が必ず適用される。 || 3:日本で未承認でも国内承認品と同一扱いになる。 || 4:救済制度の対象かどうかは製品価格だけで決まる。 || 5:医療機関で使えば無条件に対象となる。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN
TH-R2-5-014	第5章	一般用医薬品外箱の救済制度表示	H=C(4)	Q:一般用医薬品の外箱等に関する副作用被害救済制度の周知について正しいものはどれか。	1:一般消費者への周知を目的に、業界の自主申合わせで救済制度の問い合わせ先を表示する取組がある。 || 2:救済制度の表示は禁止されている。 || 3:医療用医薬品の処方箋にだけ表示する。 || 4:外箱へ問い合わせ先を記載してはならない。 || 5:制度周知は販売者だけに限定される。	ANS:1	FLAGS:CORRECT_LONGER_35PCT,CORRECT_STYLE_OUTLIER
TH-R2-5-015	第5章	救済制度表示の見やすさ	H=C(5)	Q:一般用医薬品外箱等への救済制度問い合わせ先の表示について、業界の自主申合わせで正しいものはどれか。	1:表示場所・文字の大きさ・字体・色調は特に固定されていないが、明瞭に認識できることが求められる。 || 2:必ず外箱右上に赤字12ポイントでなければならない。 || 3:表示は読めなくてもよい。 || 4:電話番号だけは表示してはならない。 || 5:表示場所は容器の内側だけに限定される。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT,CORRECT_STYLE_OUTLIER
TH-R2-5-016	第5章	安全性情報の構成	H=B-(2)	Q:厚生労働省の「医薬品・医療機器等安全性情報」に掲載される内容の例として適切なのはどれか。	1:重要な副作用等に関する情報、使用上の注意の改訂、市販直後調査の対象品目一覧など。 || 2:店舗ごとの売上ランキングだけ。 || 3:医薬品のテレビ広告一覧だけ。 || 4:登録販売者試験の合格者名簿だけ。 || 5:各社の株価だけ。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-5-017	第5章	安全性情報の評価と措置	H=B-(3)	Q:市販後の副作用情報を安全対策へつなげる基本的な流れとして最も適切なのはどれか。	1:情報を収集し、評価したうえで、必要に応じ使用上の注意改訂等の措置を講じる。 || 2:情報を収集したら評価せず廃棄する。 || 3:承認後は副作用情報を集めない。 || 4:副作用が増えても広告だけ変更する。 || 5:安全性評価は販売店の売上だけで決める。	ANS:1	FLAGS:ABSOLUTE_DISTRACTOR,CORRECT_LONGER_35PCT
TH-R2-5-018	第5章	使用上の注意改訂の位置づけ	H=B-(2)	Q:市販後安全対策として「使用上の注意の改訂」が行われる理由として適切なのはどれか。	1:新たに判明した副作用・リスク情報を適正使用へ反映するため。 || 2:製品価格を上げるため。 || 3:広告表現を派手にするため。 || 4:販売数量を増やすため。 || 5:添付文書を読みにくくするため。	ANS:1	FLAGS:CORRECT_LONGER_35PCT
TH-R2-5-019	第5章	市販直後調査	H=C(4)	Q:厚生労働省の安全性情報で「市販直後調査の対象品目一覧」が掲載される趣旨として適切なのはどれか。	1:新たに販売された医薬品等について、市販初期の安全性情報収集を重点的に行う対象を把握するため。 || 2:販売開始直後の価格比較だけを行うため。 || 3:一般消費者の人気投票を行うため。 || 4:広告量を決めるため。 || 5:店舗の在庫数だけを調査するため。	ANS:1	FLAGS:CORRECT_LONGER_35PCT,CORRECT_STYLE_OUTLIER
TH-R2-5-020	第5章	救済制度と国内適正流通	H=D(8)	Q:国内で薬機法を遵守して販売された医薬品と個人輸入医薬品を、副作用救済制度の観点から比較した説明として適切なのはどれか。	1:国内で適正に流通する対象医薬品は一定要件下で救済制度の対象となり得るが、個人輸入医薬品による健康被害は原則対象外である。 || 2:どちらも必ず同条件で救済される。 || 3:個人輸入品だけが救済対象である。 || 4:国内流通品は救済制度と無関係である。 || 5:購入価格だけで対象が決まる。	ANS:1	FLAGS:ABSOLUTE_DISTRACTORS_2PLUS,CORRECT_LONGER_35PCT,HEDGE_VS_ABSOLUTE_PATTERN,CORRECT_STYLE_OUTLIER
