id	sourceExam	questionNo	subject	domain	question	choices_json	answer_type	answer_json	accepted_answers_json	scoring_status	requires_media	choiceParseStatus	correctionStatus_json	caseGroupId	source_url	answer_source_url	effective_date	rights_basis
P109-178	109	178	理論	薬剤	イリノテカンは酵素（ア）によって活性代謝物（イ）に変換され、さらに酵素 （ウ）によって代謝物（エ）に変換され不活化される。（ア）の酵素及び（イ）の 構造式、 （ウ）の酵素及び（エ）の構造式のそれぞれの組合せとして、正しいのは どれか。1つ選べ。 Ａ Ｂ CH3 CH3 COOH HO O O O O N OH N N N OH O OH O H3C O H3C O OH OH Ｃ CH3 HO3SO O N N O H3C O OH 酵素（ア） 代謝物（イ） 酵素（ウ） 代謝物（エ）	"[""CYP₃A₄ Ａ 硫酸転移酵素 Ｃ"",""UDP︲グルクロン酸転移酵素 Ａ CYP₃A₄ Ｂ"",""カルボキシルエステラーゼ Ａ UDP︲グルクロン酸転移酵素 Ｂ"",""CYP₃A₄ Ｂ 硫酸転移酵素 Ｃ"",""UDP︲グルクロン酸転移酵素 Ｂ カルボキシルエステラーゼ Ａ"",""カルボキシルエステラーゼ Ｂ UDP︲グルクロン酸転移酵素 Ａ""]"	singleChoice	2	null	normal	true	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226761.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-179	109	179	理論	薬剤	₂ 種類の粉体Ａ及びＢの粉体層について、図 1 に示すように、種々の垂直応力 （v）を加えた状態で可動セルを水平方向に引っ張ることでせん断試験を行った。 得られたせん断応力（x）の値を v に対してプロットした結果を図 2 に示す。以下 の記述のうち、正しいのはどれか。2つ選べ。ただし、x と v の間にはクーロンの 式が成立するものとする。 クーロンの式 x = n・v + C n：内部摩擦係数、C：付着力（いずれも定数） 粉体Ａ フタ 垂直応力 v せん断応力（x） 可動セル 引張り応力 粉体Ｂ 粉体層 固定セル せん断応力 x 垂直応力（v） 図1 図2	"[""粉体Ａは粉体Ｂよりも安息角が大きい。"",""粉体Ａを造粒するとグラフの傾きが大きくなる。"",""粉体Ｂは粉体Ａよりも付着力が強い。"",""粉体Ｂに滑沢剤を適量添加すると内部摩擦係数が大きくなる。"",""粉体Ｂは粉体Ａよりもオリフィスからの流出速度が大きい。""]"	multiChoice	[0,4]	null	normal	true	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226761.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-182	109	182	理論	薬剤	バイオ医薬品の微粒子製剤の水への分散性を、ゼータ電位と平均粒子径から評 価した。下図の異なる pH における結果に関する記述のうち、正しいのはどれか。 2つ選べ。ただし、一次粒子の粒子径は pH により変化せず、温度は一定とする。 また、粒度分布は一峰性で十分小さく、粒子の凝集は可逆的とする。 （mV） （nm） ₂₅ ₄₅₀ ） ） ゼータ電位（ 平均粒子径（ ₀ ₃₀₀ -₂₅ ₁₅₀ ₀ ₂ ₄ ₆ ₈ ₁₀ ₁₂ pH	"[""pH ₂ で分散粒子は正に帯電している。"",""pH ₅ 付近で最も凝集性が高い。"",""pH ₆ 付近で粒子表面は電気的に中性である。"",""pH ₈ 以上で粒子は凝析している。"",""塩を加えることで pH によらず分散性を改善できる。""]"	multiChoice	[0,1]	null	normal	true	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226761.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-183	109	183	理論	薬剤	下図は湿式顆粒圧縮法の製造工程である。Ａ、Ｂの単位操作で使用する装置の 組合せのうち、正しいのはどれか。1つ選べ。 篩過・分級 湿式造粒 乾燥 整粒 混合 打錠 原薬 Ａ Ｂ 添加剤 ア イ 送風 パン スプレー ボール ローラー 粉体 ウ エ スクリーン オ 排気口 ヒーター 空気入口 Ａ Ｂ	"[""ア イ"",""オ エ"",""イ ウ"",""エ オ"",""ウ ア""]"	singleChoice	2	null	normal	true	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226761.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-194	109	194	理論	病態・薬物治療	ある疾患の予防薬である新薬 X の評価を行うために調査を行ったところ、プラ セボ対照無作為化二重盲検比較試験のデータが得られ、新薬 X の有効性が示され ていた（下表）。この結果から算出できる新薬 X の治療必要数（NNT）が ₂₀ であ るとき、表の（Ａ）に入る数値として適切なのはどれか。1つ選べ。 当該疾患の 当該疾患の 発症あり 発症なし 新薬 X 投与群 （Ａ）人 ₈₀₀ -（Ａ）人 ₈₀₀ 人 プラセボ 投与群 ₈₀ 人 ₇₂₀ 人 ₈₀₀ 人	"[""₁₀"",""₂₀"",""₃₀"",""₄₀"",""₅₀""]"	singleChoice	3	null	normal	true	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226761.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-197	109	197	実践	実務	（物理・化学・生物） 二酸化炭素の検出法とその原理に関連する記述のうち、正しいのはどれか。2つ 選べ。	"[""検知管法は、二酸化炭素が酸性溶液に吸収される性質を利用している。"",""検知管法では、検知管に充てんした検知剤中の pH 指示薬の色の変化によって 二酸化炭素を検出する。"",""二酸化炭素は、赤外吸収スペクトル測定法でも検出できる。"",""二酸化炭素が対称伸縮振動をする場合、双極子モーメントは変化する。"",""二酸化炭素は、水素炎イオン化検出器を用いたガスクロマトグラフィーでも検 出できる。""]"	multiChoice	[1,2]	null	normal	true	parsed	"[""none""]"	P109-CASE-196	https://www.mhlw.go.jp/content/001226762.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-204	109	204	実践	物理・化学・生物	−205 ₇₂ 歳女性。近医で ₂ 年前に高血圧症及びうつ病と診断され、薬物治療が開 始された。 ₁ 年前から動作緩慢となり、右上肢と左下肢に振戦を自覚するように なった。最近、振戦が強くなったため総合病院を受診したところ、パーキンソン病 が疑われた。担当医は、パーキンソン病の診断を裏付けるためイオフルパン（ I） 注射液によるドパミントランスポーターシンチグラフィーを数週間後に施行するこ とにした。担当医は薬剤師に、検査に関する注意事項の説明を依頼した。薬剤師が お薬手帳を確認したところ、以下の記載があった。 （お薬手帳の内容） フルボキサミンマレイン酸塩錠 ₇₅ mg ₁ 回 ₁ 錠（ ₁ 日 ₂ 錠） ₁日₂回 朝夕食後 ₂₈ 日分 イルベサルタン錠 ₁₀₀ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） トリクロルメチアジド錠 ₁ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） ₁日₁回 朝食後 ₂₈ 日分 問 204（実務） 薬剤師が患者にする説明として適切なのはどれか。2つ選べ。	"[""検査結果に影響を与えるため、検査前 ₂₄ 時間は食事を控えてください。"",""トリクロルメチアジド錠は検査結果に影響を与えることがあるので、休薬をす るかどうか医師と協議します。"",""撮影前後はできるだけ水分摂取を制限し、排尿を避けてください。"",""検査薬は検査当日しか使用できないので、確実に検査できる日を予約してくだ さい。"",""検査薬を注射してから、数時間後に頭部の撮影を実施するので、検査に少し時 間がかかります。""]"	multiChoice	[3,4]	null	normal	true	parsed	"[""none""]"	P109-CASE-204	https://www.mhlw.go.jp/content/001226762.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-205	109	205	実践	実務	（物理・化学・生物） イオフルパン（123 I）注射液によるドパミントランスポーターシンチグラフィー は SPECT の ₁ つである。この診断法に関連する記述のうち、正しいのはどれか。 2つ選べ。	"[""I から放出される c 線を検出する。"",""SPECT は、放射型の CT の一種である。"",""放出される ₂ 本の消滅放射線を同時計測する。"",""イオフルパン（ I）注射液は、病院内のサイクロトロンで製造する必要がある。"",""ドパミントランスポーターに結合しなかった遊離の I を測定する。""]"	multiChoice	[0,1]	null	normal	true	parsed	"[""none""]"	P109-CASE-204	https://www.mhlw.go.jp/content/001226762.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-207	109	207	実践	実務	（物理・化学・生物） ドパミンは、FAD（フラビンアデニンジヌクレオチド）を補酵素としてモノア ミン酸化酵素 B（MAOB）により代謝される。この代謝反応は、以下の図に示す機 構で進行すると考えられている。セレギリンはこの補酵素と共有結合を形成するこ とで MAOB を不可逆的に阻害する。反応①の過程でドパミンの水素アは、セレギ リンにおいては水素イに相当する。以下の記述のうち、正しいのはどれか。2つ選 べ。ただし、図中の FAD の化学構造はＲとして一部省略している。 MAOB MAOB MAOB FAD Cys R H + Cys R Cys R S S H S H N N O N N O N N O NH NH + NH H3C N H3C N H3C N O H O H H O H2N + H N H2N H 水素ア HO OH HO OH HO OH ドパミン 反応① 反応② 反応③ MAOB FADH2 Cys R S H 水素イ N N O NH H3C N H O H H CH3 HN C N C H CH3 代謝物 HO OH 炭素ウ セレギリン H2O 反応④	"[""反応①において、FAD は還元剤として働く。"",""反応②は、置換反応である。"",""反応③において、カテコール骨格をもつイミンが生成する。"",""反応④で生成する「代謝物」は、カテコール骨格をもつ第一級アミンである。"",""セレギリンは炭素ウで補酵素と共有結合を形成する。""]"	multiChoice	[2,4]	null	normal	true	parsed	"[""none""]"	P109-CASE-206	https://www.mhlw.go.jp/content/001226762.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-209	109	209	実践	実務	（物理・化学・生物） 後日、同患者が再び来局し、不安やイライラが強いことから漢方薬を紹介してほ しいと依頼された。この患者に加味逍遙散 を紹介したが、この漢方薬を長期服 （注） 用する場合、留意すべき副作用として腸間膜静脈硬化症が報告されている。 （注）サイコ、シャクヤク、トウキ、ソウジュツ、ブクリョウ、サンシシ、ボタン ピ、カンゾウ、ショウキョウ、ハッカから構成される処方 この副作用の原因と考えられる生薬として正しいのはどれか。1つ選べ。なお、 写真左下のスケールバーは ₁ cm である。	[]	singleChoice	1	null	normal	true	no_choice_sequence	"[""none""]"	P109-CASE-208	https://www.mhlw.go.jp/content/001226762.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-210	109	210	実践	物理・化学・生物	−211 ₄₃ 歳男性。身長 ₁₇₀ cm、体重 ₇₅ kg。双極性障害で処方 ₁ の薬剤を服用し ていた。抑うつ症状が再燃してきたため、今回、処方 ₂ が追加された処方箋と以下 の検査値が記載された情報用紙を持って患者が来局した。 （処方 ₁ ） バルプロ酸 Na 徐放錠 ₂₀₀ mg ₁ 回 ₂ 錠（ ₁ 日 ₄ 錠） 炭酸リチウム錠 ₂₀₀ mg ₁ 回 ₂ 錠（ ₁ 日 ₄ 錠） ₁日₂回 朝夕食後 ₁₄ 日分 （処方 ₂ ） ラモトリギン錠 ₂₅ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） ₁日₁回 朝食後 ₁₄ 日分 （検査値） 血清クレアチニン ₁ . ₀ mg/dL、AST ₂₈ IU/L、ALT ₂₂ IU/L、 血清中リチウム濃度 ₁ . ₂ mEq/L、血清中バルプロ酸濃度 ₁₀₀ ng/mL 問 210（物理・化学・生物） バルプロ酸やラモトリギンは、どちらもグルクロン酸転移酵素で代謝される。ラ モトリギンのグルクロン酸抱合体の構造として正しいのはどれか。1つ選べ。 N グルクロン酸転移酵素 Cl N グルクロン酸抱合体 Cl H2N N NH2 ラモトリギン O OH N + Cl N OH HO OH Cl HN O HO OH H2N N NH2 O OH H N + NH Cl N O CO2H HS N + Cl N O Cl O Cl H2N N NH2 NH2 H2N N NH2 H CO2H 1 2 3 HO2C HN O O O H NH N + S N S Cl N OH + Cl N O Cl CI NH2 H2N N NH2 H2N N NH2 H CO2H 4 5	[]	singleChoice	1	null	normal	true	no_choice_sequence	"[""none""]"	P109-CASE-210	https://www.mhlw.go.jp/content/001226762.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-213	109	213	実践	実務	（物理・化学・生物） カペシタビンは、段階的にフルオロウラシルに代謝されるプロドラッグである。 体内におけるカペシタビンの代謝を示した下図に関する記述のうち、正しいのはど れか。2つ選べ。 O CH3 NH2 HN O F F N N カルボキシルエステラーゼ （肝臓） O N O N H3C O H3C O H H HO CH3 + Ａ H H H H H H HO OH HO OH カペシタビン Ｂ O F HN ピリミジンヌクレオシド O シチジン O N ホスホリラーゼ F デアミナーゼ （腫瘍組織） HN H3C O H H O N H H H HO OH Ｄ フルオロウラシル Ｃ	"[""カペシタビンの点線で囲った構造は、分子の疎水性を高める。"",""Ａは二酸化炭素（CO2）である。"",""Ｂの糖部は D︲リボースである。"",""Ｃの点線で囲った酸素原子は、水に溶けている酸素分子（O2）に由来する。 H3C O H H H"",""加リン酸分解で生じるＤの構造式は H OH である。 HO OH""]"	multiChoice	[0,1]	null	normal	true	parsed	"[""none""]"	P109-CASE-212	https://www.mhlw.go.jp/content/001226762.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-220	109	220	実践	物理・化学・生物	−221 ₈₉ 歳女性。体重 ₄₀ kg。高血圧症及び慢性心不全に対して処方 ₁ で薬物治 療を行っている。独居で入院拒否があるため、医師と薬剤師、看護師が訪問してい る。最近、下腿浮腫が出現し、労作時の息苦しさや疲労感が強くなってきたため、 血液検査を実施したところ、脳性ナトリウム利尿ペプチド前駆体 N 端フラグメン ト（NT︲proBNP）値が ₃ ケ月前の ₄₅₀ pg/mL から下記の検査値になっていた。 （処方 ₁ ） エナラプリルマレイン酸塩錠 ₅ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） ビソプロロールフマル酸塩錠 ₀ . ₆₂₅ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） アゾセミド錠 ₆₀ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） スピロノラクトン錠 ₅₀ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） ₁日₁回 朝食後 ₁₄ 日分 （検査値） Na ₁₄₁ mEq/L、K ₄ . ₈ mEq/L、eGFR ₅₄ mL/min/₁ . ₇₃ m2、 NT︲proBNP ₁ , ₁₈₀ pg/mL ※なお、NT︲proBNP 値 ₉₀₀ pg/mL 以上は治療対象となる心不全の可能性が 高い。 その後、訪問医は継続中だった処方 ₁ のうち、エナラプリルのみを中止して、新 たに処方 ₂ を追加した。 （処方 ₂ ） サクビトリルバルサルタン Na 水和物錠 ₅₀ mg ₁ 回 ₁ 錠（ ₁ 日 ₂ 錠） ₁日₂回 朝夕食後 ₇ 日分 問 220（物理・化学・生物） 下図は、脳性ナトリウム利尿ペプチド（BNP）の生成と代謝の過程を示してい る。BNP は、mRNA から BNP 前駆体タンパク質として翻訳された後、切断され て血中に分泌される。サクビトリルが阻害する酵素ネプリライシンの作用部位は、 切断 ₁ ～ ₃ のいずれかである。以下の記述のうち、正しいのはどれか。2つ選べ。 切断 ₁ ₁ ₁₃₄ BNP 前駆体タンパク質 切断 ₂ ₁ ₂₆ ₂₇ ₁₃₄ ペプチドＡ 切断 ₃ ₂₇ ₁₀₂ ₁₀₃ ₁₃₄ ペプチドＢ BNP ₁₀₃ ₁₀₆ ₁₀₇ ₁₃₄ ペプチドＣ	"[""BNP と NT︲proBNP は、主に心室から分泌される。"",""NT︲proBNP は、図のペプチドＡである。"",""BNP は、NT︲proBNP よりも血液中での安定性が高い。"",""ネプリライシンの作用部位は、切断 ₃ である。"",""NT︲proBNP は、BNP と同様に腎臓に作用して Na の尿中への排出を促進する。 +""]"	multiChoice	[0,3]	null	normal	true	parsed	"[""none""]"	P109-CASE-220	https://www.mhlw.go.jp/content/001226762.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-230	109	230	実践	衛生	−231 ₅₆ 歳男性。₃₀ 歳から印刷会社に勤務している。 ₆ ケ月ごとに実施される 特定化学物質健康診断を受診したところ、第一次検査の結果は以下のとおりであっ た。 （第一次検査の検査値） 身長 ₁₆₅ cm、体重 ₆₂ . ₅ kg、体温 ₃₆ . ₆ ℃、血圧 ₁₂₂/₈₃ mmHg、 脈拍 ₇₆ 拍/分、AST ₄₀ IU/L、ALT ₄₆ IU/L、c︲GTP ₉₅ IU/L 第二次検査として、腹部の超音波による検査等の画像検査、呼気中の一酸化炭素 量の測定、血清間接ビリルビン及び血液中の腫瘍マーカーの検査を受けた。 （第二次検査の検査値（一部抜粋）） 血清間接ビリルビン ₀ . ₉₇ mg/dL（総ビリルビン ₁ . ₈₁ mg/dL、直接ビリルビン ₀ . ₈₄ mg/dL）、胆道がんの腫瘍マーカー陽性 画像検査で胆道に腫瘍が見つかった。 問 230（実務） 本症例で陽性となった胆道がんの腫瘍マーカーはどれか。1つ選べ。	"[""NSE（neuron specific enolase）"",""PSA（prostate specific antigen）"",""CYFRA ₂₁︲₁（cytokeratin ₁₉ fragment antigen）"",""CA ₁₉︲₉（carbohydrate antigen ₁₉︲₉）"",""SCC 抗原（squamous cell carcinoma related antigen）""]"	singleChoice	3	null	normal	true	parsed	"[""none""]"	P109-CASE-230	https://www.mhlw.go.jp/content/001226762.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-231	109	231	実践	実務	（衛生） この男性は第二次検査の結果から、最終的に胆道がんと診断された。その原因と なった可能性が高いと考えられる化学物質はどれか。2つ選べ。 1 2 3 CH3 Cl Cl Cl Cl NH2 CH3 4 5 O Cl P CH3 H2N NH2 O O O Cl Cl Cl CH3	[]	multiChoice	[0,2]	null	normal	true	no_choice_sequence	"[""none""]"	P109-CASE-230	https://www.mhlw.go.jp/content/001226762.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-237	109	237	実践	実務	（衛生） この経口補水液に表示されているマークはどれか。1つ選べ。 1 2 3 4 5	[]	singleChoice	3	null	normal	true	no_choice_sequence	"[""none""]"	P109-CASE-236	https://www.mhlw.go.jp/content/001226762.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-242	109	242	実践	衛生	−243 ある市立中学校で、線状降水帯による大雨のため床下浸水の被害が発生 し、休校となった。この学校では、市から供給される水道水のみを水源とし、地下 の受水槽に一旦貯めたのちに、高置水槽に揚水して給水栓に飲料水を供給してい る。学校を再開するにあたり、臨時検査として給水栓の飲料水の水質を検査するこ とになり、学校薬剤師が以下の項目について検査を行った。 検査項目：一般細菌、大腸菌、塩化物イオン、全有機炭素（TOC）の量、pH 値、 味、臭気、色度、濁度及び遊離残留塩素 下表は学校薬剤師が採水時に測定した項目及び検査機関で測定した項目の検査結 果である。直近の定期検査は災害の ₂ ケ月前に実施したものである。 検査結果 検査項目 直近の定期検査 臨時検査 一般細菌 不検出 ₂ , ₈₀₀ 個/mL 大腸菌 不検出 不検出 塩化物イオン ₁₂ . ₄ mg/L ₃₁ . ₀ mg/L 全有機炭素（TOC） ₀ . ₅₂ mg/L ₀ . ₆₈ mg/L pH 値 ₇.₂ ₆.₅ 味 異常なし 異常なし 臭気 異常なし 異常なし 色度 ₁ 度未満 ₁ 度未満 濁度 ₀ . ₁ 度未満 ₀.₆ 度 遊離残留塩素 ₀ . ₃ mg/L ₀ . ₀₅ mg/L 問 242（衛生） 検査を行った項目のうち、次の試薬Ａ～Ｃを用いる項目の組合せとして正しいの はどれか。1つ選べ。 試薬Ａ 試薬Ｂ 試薬Ｃ NH2 O O O O O HO H3C N AgNO3 HO OH H3C OH CH3 試薬Ａ 試薬Ｂ 試薬Ｃ	"[""大腸菌 一般細菌 pH 値"",""遊離残留塩素 一般細菌 塩化物イオン"",""塩化物イオン 大腸菌 pH 値"",""遊離残留塩素 大腸菌 塩化物イオン"",""大腸菌 pH 値 遊離残留塩素""]"	singleChoice	3	null	normal	true	parsed	"[""none""]"	P109-CASE-242	https://www.mhlw.go.jp/content/001226762.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-268	109	268	実践	薬剤	−269 ₄₃ 歳男性。既婚で妻と二人暮らし。糖尿病治療のため、インスリンの自己 注射を行っている。インスリン療法開始から ₁ 年程度経過し、血糖値は正常値に近 づいてきた。しかし、食事をとらずに注射したときや入浴中の低血糖症状による意 識障害により、救急搬送を何度か経験しており、グルカゴン注射液を家族が投与で きるよう ₃ ケ月前に処方（処方 ₁ ）された。しかし、その後重症低血糖による意識 障害を起こしている本人を前にして、妻が注射液の調製を失敗してしまい、救急車 を待つことしかできなかった。そこで、今後の低血糖対策として、グルカゴン点鼻 粉末剤（処方 ₂ ）を使用できるよう、妻同席のもと医師による説明が実施され、薬 剤部には薬剤の使用方法等について説明の依頼があった。 （処方 ₁ ） グルカゴン（遺伝子組換え）注射用 ₁ mg ₁回₁本 （溶解用注射用水 ₁ mL 添付してください） 低血糖時 注射用水で溶解後に筋注 ₁ 回分 （処方 ₂ ） グルカゴン点鼻粉末剤 ₃ mg ₁回₁個 低血糖時 鼻腔内に噴霧 ₁ 回分 問 268（薬剤） 下図は処方 ₁ と処方 ₂ の薬剤投与時の、血漿中グルカゴン濃度（Ａ）と血中グル コース濃度（Ｂ）の時間推移をそれぞれ示したものである。次の記述のうち、正し いのはどれか。2つ選べ。 Ａ ₁₄₀₀₀ 処方 ₁ ₁₂₀₀₀ 血漿中グルカゴン濃度（pg/mL） 処方 ₂ ₁₀₀₀₀ ₈₀₀₀ ₆₀₀₀ ₄₀₀₀ ₂₀₀₀ ₀ ₀.₀ ₀.₅ ₁.₀ ₁.₅ ₂.₀ ₂.₅ ₃.₀ ₃.₅ ₄.₀ 時間（h） Ｂ ₂₅₀ 処方 ₁ 処方 ₂ 血中グルコース濃度（mg/dL） ₂₀₀ ₁₅₀ ₁₀₀ ₅₀ ₀ ₀ ₁₀ ₂₀ ₃₀ ₄₀ ₅₀ ₆₀ ₇₀ ₈₀ ₉₀ 時間（min） 図 各薬剤投与後の血漿中グルカゴン濃度（Ａ）と血中グルコース濃度（Ｂ） の時間推移	"[""処方 ₁ で投与した場合のグルカゴンの最高血漿中濃度到達時間は ₃₀ 分である。"",""処方 ₁ で投与した場合の投与後 ₆₀ 分までの血中グルコース濃度の上昇推移 は、処方 ₂ で投与した場合とほぼ等しい。"",""処方 ₂ で投与した場合、グルカゴンは鼻粘膜より直接体循環に移行し、肝臓で の初回通過効果を回避することができる。"",""処方 ₂ で投与する場合に処方 ₁ の場合と同等の血中グルコース濃度上昇作用を 得るためには、同用量のグルカゴンが必要である。"",""処方 ₂ で投与した場合、投与後 ₃₀ 分までの血中グルコース濃度は約 ₇₀ mg/dL であり、最大血中グルコース濃度は ₁₄₀ mg/dL を超える値まで上昇する。""]"	multiChoice	[1,2]	null	normal	true	parsed	"[""none""]"	P109-CASE-268	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-270	109	270	実践	薬剤	−271 ₇₃ 歳男性。体重 ₆₀ kg。慢性気管支炎のため、長期治療（エンクラッセ ₆₂ . ₅ ng エリプタ ₃₀ 吸入用 、 ₁ 日 ₁ 回 ₁ 吸入）を実施中である。咳嗽症状が悪 （注） 化し、₃₉ ℃以上の発熱、茶色の喀痰症状があり、肺炎疑いのため、入院加療と なった。 最近では肺炎を繰り返しており、精査を行ったところ、末梢血好酸球増加、アス ペルギルスの抗体検査及び喀痰検査陽性、レントゲン画像所見などから、アレル ギー性気管支肺アスペルギルス症と診断され、ボリコナゾール ₂₀₀ mg 静注用を投 与することとなった。投与量は、ボリコナゾールとして初日は ₁ 回 ₆ mg/kg を ₁ 日 ₂ 回、 ₂ 日目以降は ₁ 回 ₃ mg/kg を ₁ 日 ₂ 回とした。投与開始から ₄ 日目と ₈ 日 目に血中濃度を測定した。測定結果がわかるまでに数日を要することから、病棟カ ンファレンスにおいて、薬物治療に関する確認事項を共有した。 （注） ₁ 吸入でウメクリジニウムとして ₆₂ . ₅ ng を吸入できるドライパウダー吸入 剤 問 270（実務） ボリコナゾールの TDM 結果の解析に向けて、薬物の体内動態と血中濃度の個人 差について共有しておくべき情報として、正しいのはどれか。2つ選べ。	"[""トラフ値が目標値を超える場合は、肝機能障害に注意する。"",""ウメクリジニウムにより代謝酵素の阻害を受けるため、併用には注意が必要で ある。"",""主となる代謝酵素は、日本人の人口の約 ₅₀％が poor metabolizer である。"",""中等度の腎機能低下時には、注射剤中の添加剤の蓄積による腎機能悪化に注意 が必要である。"",""₂ 日目以降に同じ投与量を繰り返した場合、代謝酵素の誘導を起こして血中濃 度は上昇する。""]"	multiChoice	[0,3]	null	normal	true	parsed	"[""none""]"	P109-CASE-270	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
