id	sourceExam	questionNo	subject	domain	question	choices_json	answer_type	answer_json	accepted_answers_json	scoring_status	requires_media	choiceParseStatus	correctionStatus_json	caseGroupId	source_url	answer_source_url	effective_date	rights_basis
P111-144	111	144	理論	法規・制度・倫理	医薬品医療機器等法における医薬部外品に関する記述として、正しいのはどれ か。２つ選べ。	"[""医薬品と同じ目的のために使用されるものがある。"",""「はえ」や「蚊」の防除の目的で使用されるものがある。"",""日本薬局方 白色ワセリンは医薬部外品である。"",""外用剤に限定される。"",""店舗で販売するには、販売業の届出が必要である。""]"	multiChoice	[0,1]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-145	111	145	理論	法規・制度・倫理	医薬品の製造販売承認申請のために実施する試験に関する記述として、正しい のはどれか。２つ選べ。	"[""薬効薬理試験とは、被験物質の治療用量及びそれ以上の曝露に関連した生理機 能に対する潜在的な望ましくない薬力学的作用を検討する試験である。"",""副次的薬理試験とは、被験物質の期待した治療標的に関連しない作用又は効果 の機序に関する試験である。"",""薬物動態試験とは、被験物質の吸収、分布、代謝又は排泄を明らかにするため の試験である。"",""物理的化学的性質並びに規格及び試験方法の設定に関する試験は、GQP に従 い実施しなければならない。"",""安定性試験には、長期保存試験、加速試験及び生物学的同等性試験の 3 種類が ある。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-146	111	146	理論	法規・制度・倫理	医薬品の製造販売業の総括製造販売責任者に関する記述として、正しいのはど れか。２つ選べ。	"[""総括製造販売責任者の設置について、厚生労働大臣の承認を受けなければなら ない。"",""処方箋医薬品の場合は、品目ごとに総括製造販売責任者を設置しなければなら ない。"",""医薬品の品質管理及び製造販売後安全管理に関する業務を適正かつ円滑に遂行 しうる能力を有する者でなければならない。"",""製造所に勤務する従業者を監督し、製造所の構造設備及び物品を管理しなけれ ばならない。"",""医薬品の品質管理を公正かつ適正に行うために必要があるときは、製造販売業 者に対し、意見を書面により述べなければならない。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-147	111	147	理論	法規・制度・倫理	毒物及び劇物取締法に関する記述として正しいのはどれか。２つ選べ。	"[""特定毒物を使用することができるのは、毒物劇物取扱責任者又は特定毒物使用 者である。"",""毒物又は劇物の一般販売業の登録にあたっては、販売しようとする毒物又は劇 物の品目を登録しなければならない。"",""毒物劇物営業者は、毒物又は劇物を 18 歳未満の者に交付してはならない。"",""毒物劇物販売業者の登録の有効期間は 6 年である。"",""毒物劇物営業者は、一般消費者の生活の用に供される毒物又は劇物について は、飲食物に通常使用される容器を使用して販売することができる。""]"	multiChoice	[2,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-148	111	148	理論	法規・制度・倫理	公費負担医療に関する説明として正しいのはどれか。２つ選べ。	"[""医療に要した費用の全額が公費負担となるものはない。"",""法律や条例等に基づいて、国及び地方自治体が医療に関する給付を行う。"",""「感染症の予防及び感染症の患者に対する医療に関する法律」に基づく特定の 感染症に罹患した患者に対する公費負担医療がある。"",""生活保護法における医療扶助は、公費負担医療に該当しない。"",""公費負担医療を受ける場合、国立病院又は公立病院で受診する必要がある。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-149	111	149	理論	法規・制度・倫理	我が国の公的医療保険制度に関する記述として、正しいのはどれか。２つ選べ。	"[""保険料は、保険の種類に関わらず全国で統一された同じ金額である。"",""加入者が療養の給付を受けた際、一旦、全額を支払い、保険給付分は申請して 受け取る。"",""保険調剤を受けるには、保険医等が交付した処方箋が必要である。"",""療養の給付の範囲は、健康保険と国民健康保険では異なる。"",""健康保険は、被用者保険である。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-150	111	150	理論	法規・制度・倫理	薬剤師が服薬指導時に患者の解釈モデルを尋ねているのはどれか。２つ選べ。	"[""症状を教えてください。"",""医師から何と言われましたか。"",""これまでにお薬を飲んで、副作用を経験したことはありますか。"",""お薬の効果や副作用について、どのようなご不安をお持ちですか。"",""お薬を服用するにあたって、どのような支援が必要だとお考えですか。""]"	multiChoice	[3,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-152	111	152	理論	薬理	副交感神経系に作用する薬物の作用機序に関する記述として、正しいのはどれ か。２つ選べ。	"[""ピロカルピンは、アセチルコリン M3 受容体を刺激して、毛様体筋を収縮させ る。"",""アトロピンは、アセチルコリン M2 受容体を遮断して、洞房結節の活動電位の 発生頻度を増加させる。"",""ジスチグミンは、コリンエステラーゼを非可逆的に阻害して、膀胱排尿筋の収 縮を増強する。"",""ベタネコールは、アセチルコリン M1 受容体を遮断して、腸管平滑筋を弛緩さ せる。"",""トロピカミドは、アセチルコリン M3 受容体を刺激して、気管支平滑筋を収縮 させる。""]"	multiChoice	[0,1]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-153	111	153	理論	薬理	筋弛緩薬に関する記述として、正しいのはどれか。２つ選べ。	"[""ロクロニウムは、電位依存性 Na＋ チャネルに結合して、終板の脱分極を抑制す る。"",""スキサメトニウムの筋弛緩作用は、スガマデクスの併用により減弱される。"",""ダントロレンは、骨格筋のリアノジン受容体に作用して、筋小胞体からの Ca2＋ 遊離を抑制する。"",""バクロフェンは、γ‑アミノ酪酸 GABAA 受容体を刺激して、γ 運動ニューロン の活動を抑制する。"",""チザニジンは、アドレナリン α2 受容体を刺激して、脊髄の多シナプス反射を 抑制する。 一般問題（薬学理論問題）【薬理／病態・薬物治療】""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-155	111	155	理論	薬理	（薬理） 双極性障害に用いられる薬物の薬理作用に関する記述として、正しいのはどれ か。２つ選べ。	"[""炭酸リチウムは、イノシトール 1‑リン酸分解酵素を阻害し、ホスファチジルイ ノシトール（PI）代謝回転を亢進させる。"",""オランザピンは、電位依存性 Ca2＋ チャネルの α2 δ サブユニットに結合し、興 奮性神経伝達物質の遊離を抑制する。"",""アリピプラゾールは、ドパミン D2 受容体及びセロトニン 5‑HT1A 受容体に対し て部分刺激薬として作用する。"",""カルバマゼピンは、γ‑アミノ酪酸（GABA）トランスアミナーゼを阻害し、脳 内 GABA 量を増加させる。"",""ラモトリギンは、電位依存性 Na＋ チャネルを遮断し、神経細胞の過剰興奮を抑 制する。 一般問題（薬学理論問題）【薬理】""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-156	111	156	理論	薬理	片頭痛治療薬の作用機序に関する記述として、正しいのはどれか。２つ選べ。	"[""エレトリプタンは、セロトニン 5‑HT1B 受容体を刺激して、脳血管を収縮させ る。"",""ゾルミトリプタンは、セロトニン 5‑HT1F 受容体を選択的に刺激して、ニュー ロペプチドの放出を抑制する。"",""エレヌマブは、電位依存性 Ca2＋ チャネルに結合して、ニューロペプチドの放 出を抑制する。"",""ガルカネズマブは、カルシトニン遺伝子関連ペプチド（CGRP）に結合して、 神経原性炎症を抑制する。"",""ロメリジンは、プロスタグランジン E2 の産生を抑制して、痛覚閾値を上昇さ せる。 一般問題（薬学理論問題）【薬理／病態・薬物治療】""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-157	111	157	理論	病態・薬物治療	‑158 18 歳女性。アレルギー性鼻炎と診断され、治療中である。その他の既往歴 及び常用薬はない。 問 157（病態・薬物治療） アレルギー性鼻炎の病態と治療に関する記述として、正しいのはどれか。２つ選 べ。	"[""通年性アレルギー性鼻炎の原因では、スギ花粉が最も多い。"",""季節性アレルギー性鼻炎は、アレルギー性結膜炎を併発しやすい。"",""鼻噴霧用副腎皮質ステロイド薬は、くしゃみ鼻漏型と鼻閉型の両方に有効であ る。"",""既存治療で効果不十分な難治例に対しては、エタネルセプトが適用される。"",""減感作療法は、通常 2 〜 3 週間で終了する。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-158	111	158	理論	薬理	（薬理） アレルギー性鼻炎の治療に用いられる薬物の作用機序に関する記述として、正し いのはどれか。２つ選べ。	"[""ビラスチンは、ヒスタミン H1 受容体を遮断することで、くしゃみや鼻汁分泌 を軽減する。"",""クロモグリク酸は、アドレナリン α 受容体を刺激することで、鼻粘膜の血管平 滑筋を収縮させ、鼻閉を改善する。"",""トラニラストは、ロイコトリエン CysLT1 受容体を遮断することで、鼻粘膜の 過敏性を改善する。"",""プランルカストは、IgE 抗体を中和することで、肥満細胞からのヒスタミン遊 離を抑制する。"",""ラマトロバンは、プロスタノイド TP 受容体及びプロスタノイド DP2 受容体 （CRTH2 受容体）を遮断することで、鼻粘膜の炎症を軽減する。 一般問題（薬学理論問題）【薬理】""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-159	111	159	理論	薬理	骨粗しょう症治療薬の作用機序に関する記述として、正しいのはどれか。２つ 選べ。	"[""アレンドロン酸は、メバロン酸経路のファルネシルピロリン酸合成酵素を阻害 することで、破骨細胞による骨吸収を抑制する。"",""カルシトリオールは、カルシトニン受容体を刺激することで、腸管からの Ca2＋ 吸収を促進する。"",""テリパラチドは、破骨細胞のビタミン D 受容体に結合することで、破骨細胞の アポトーシスを促進する。"",""ラロキシフェンは、骨組織のエストロゲン受容体の活性化を介して、骨吸収を 抑制する。"",""ロモソズマブは、スクレロスチンに結合し、古典的 Wnt シグナル伝達を抑制 して、骨形成を促進する。 一般問題（薬学理論問題）【薬理／病態・薬物治療】""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-160	111	160	理論	病態・薬物治療	‑161 62 歳女性。10 年前から高血圧症と脂質異常症の治療を受けていたが、そ れ以外は心疾患を含めて既往歴はない。半年前より坂道や階段を昇るときに胸部圧 迫感を自覚するようになったが、 3 〜 4 分程度安静にすると症状は消失していた。 現在も労作時に同様の胸部症状が現れるが、その強さや頻度、持続時間は半年前と 比較して変わらないという。運動負荷心電図で ST の低下が認められ、さらに冠動 脈造影検査などの諸検査の結果、労作性狭心症と診断された。その他の検査結果は 以下のとおりであった。 （検査値） 血圧 140/92 mmHg、心拍 68 拍/分、LDL‑C 132 mg/dL、HDL‑C 43 mg/dL、 TG（トリグリセリド）115 mg/dL、HbA1c 5.8％ 問 160（病態・薬物治療） この患者の病態と治療に関する記述として、正しいのはどれか。２つ選べ。	"[""急性冠症候群の症例である。"",""冠動脈硬化による器質的狭窄が生じていると考えられる。"",""血中の心筋トロポニン値や CK（クレアチンキナーゼ）値が上昇している。"",""降圧目標は、診察室血圧で 130/80 mmHg 未満である。"",""LDL‑C は管理目標値に達している。""]"	multiChoice	[1,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-161	111	161	理論	薬理	（薬理） 狭心症治療薬の作用機序に関する記述として、正しいのはどれか。２つ選べ。	"[""ニトログリセリンは、アデニル酸シクラーゼの活性化を介して、血管を拡張さ せる。"",""アテノロールは、アドレナリン β1 受容体を遮断して、心筋の酸素需要を減少 させる。"",""ニフェジピンは、電位依存性 L 型 Ca2＋ チャネルを遮断して、冠動脈を拡張さ せる。"",""ジルチアゼムは、電位依存性 Na＋ チャネルを遮断して、陰性の変時作用を示す。"",""ニコランジルは、ATP 感受性 K＋ チャネルを遮断して、細動脈を拡張させる。 一般問題（薬学理論問題）【薬理】""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-162	111	162	理論	薬理	高血圧症治療薬の作用機序に関する記述として、正しいのはどれか。２つ選べ。	"[""アジルサルタンは、アンジオテンシンⅡAT1 受容体を遮断して、血管収縮及び アルドステロン分泌を抑制する。"",""シルニジピンは、電位依存性 N 型 Ca2＋ チャネルを遮断して、交感神経終末か らのノルアドレナリン遊離を抑制する。"",""ヒドロクロロチアジドは、Na＋‑K＋‑2Cl− 共輸送体を阻害して、遠位尿細管にお ける Na＋ の再吸収を抑制する。"",""ウラピジルは、アドレナリン α1 受容体を遮断して、交感神経終末からのノル アドレナリン遊離を抑制する。"",""イミダプリルは、レニンを阻害して、アンジオテンシノーゲンからアンジオテ ンシンⅠへの変換を抑制する。""]"	multiChoice	[0,1]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-163	111	163	理論	薬理	抗凝固薬の作用機序に関する記述として、正しいのはどれか。２つ選べ。	"[""ワルファリンは、ビタミン K エポキシド還元酵素を阻害することで、ビタミン K 依存性凝固因子の生成を阻害する。"",""ヘパリンは、プラスミノーゲンからプラスミンへの変換を促進することによ り、線溶系を活性化する。"",""ナファモスタットは、アンチトロンビンと結合し、トロンビン活性を選択的に 阻害する。"",""ダビガトランエテキシラートは、体内で活性代謝物となり、第 Xa 因子の活性 を選択的に阻害する。"",""トロンボモデュリン アルファは、トロンビンに結合し、プロテイン C を活性 化することで、第 Va 因子及び第 VIIIa 因子を不活性化する。""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-164	111	164	理論	薬理	消化性潰瘍治療薬の作用機序に関する記述として、正しいのはどれか。２つ選 べ。	"[""ボノプラザンは、K＋ と競合して壁細胞の H＋，K＋‑ATPase を可逆的に阻害する ことで、胃酸分泌を抑制する。"",""ピレンゼピンは、アセチルコリン M2 受容体を刺激してアセチルコリンの遊離 を抑制することで、胃酸分泌を抑制する。"",""レバミピドは、プロスタノイド EP 受容体に結合して活性化することで、胃粘 膜血流を増大させる。"",""ニザチジンは、ヒスタミン H2 受容体を遮断することで、胃酸分泌を抑制する。"",""ミソプロストールは、ドパミン D2 受容体を遮断することで、胃粘液分泌を促 進する。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-165	111	165	理論	薬理	糖尿病治療薬の作用機序に関する記述として、正しいのはどれか。２つ選べ。	"[""レパグリニドは、膵 β 細胞上のグルカゴン様ペプチド‑1（GLP‑1）受容体を直 接刺激することで、インスリン分泌を促進する。"",""ミグリトールは、AMP 依存性キナーゼ（AMPK）を阻害することで、肝臓に おける糖新生を抑制する。"",""セマグルチドは、スルホニル尿素受容体に結合して ATP 感受性 K＋ チャネル を遮断することで、膵 β 細胞の細胞膜を脱分極させる。"",""シタグリプチンは、ジペプチジルペプチダーゼ‑4（DPP‑4）を阻害して血中イ ンクレチン濃度を上昇させることで、インスリン分泌を促進する。"",""ピオグリタゾンは、ペルオキシソーム増殖剤応答性受容体 γ（PPARγ）を刺激 して、インスリン抵抗性を改善する。""]"	multiChoice	[3,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-166	111	166	理論	薬理	ホルモン関連薬の作用機序に関する記述として、正しいのはどれか。２つ選べ。	"[""テトラコサクチドは、副腎皮質束状層の副腎皮質刺激ホルモン（ACTH）受容 体を刺激して、糖質コルチコイドの生成・分泌を促す。"",""オシロドロスタットは、ソマトスタチン受容体を刺激して、成長ホルモンや消 化管ホルモンの分泌を持続的に抑制する。"",""カベルゴリンは、下垂体前葉のドパミン D2 受容体を遮断して、プロラクチン 分泌を抑制する。"",""フィナステリドは、5 α‑還元酵素を阻害して、テストステロンからジヒドロテ ストステロンへの変換を抑制する。"",""メチラポンは、3 β‑ヒドロキシステロイド脱水素酵素を阻害して、アルドステ ロン生成を抑制する。 一般問題（薬学理論問題）【薬理／病態・薬物治療】""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-167	111	167	理論	病態・薬物治療	‑168 65 歳男性。悪性リンパ腫に対する化学療法実施後 3 日目に 38.7 ℃ の発熱 と悪寒を認め、血液検査では好中球が 400/μL に低下していたため、発熱性好中球 減少症と診断された。広域抗菌薬による治療が開始されたが発熱は持続し、新たに 行った血液検査では血小板数が 6 × 104/μL と急激な低下が認められたため、敗血 症性播種性血管内凝固症候群（DIC）と診断された。 問 167（病態・薬物治療） この患者へ投与する薬物として適切なのはどれか。２つ選べ。	"[""アンチトロンビン ガンマ"",""ワルファリン"",""ヘパリン"",""ペグフィルグラスチム"",""アスピリン""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-168	111	168	理論	薬理	（薬理） 敗血症の治療に用いられる薬物の作用機序に関する記述として、正しいのはどれ か。２つ選べ。	"[""ピペラシリンは、ジヒドロ葉酸還元酵素を阻害し、細菌の葉酸合成を抑制する。"",""セフトリアキソンは、ペプチドグリカン前駆体のペンタペプチド末端の D‑ア ラニル‑D‑アラニンに結合し、細菌の細胞壁合成を抑制する。"",""ゲンタマイシンは、細菌のリボソーム 30S サブユニットに結合し、細菌のタン パク質合成を抑制する。"",""メロペネムは、ペニシリン結合タンパク質に結合し、細菌の細胞壁合成を抑制 する。"",""タゾバクタムは、DNA ジャイレースを阻害し、細菌の DNA 複製を抑制する。 一般問題（薬学理論問題）【薬理】""]"	multiChoice	[2,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-169	111	169	理論	薬理	抗悪性腫瘍薬の作用機序に関する記述として、正しいのはどれか。２つ選べ。	"[""メルカプトプリンは、チオイノシン酸に代謝され、イノシン酸からアデニル酸 及びグアニル酸への生成を阻害する。"",""イリノテカンは、生体内で SN‑38 に代謝された後、DNA ポリメラーゼを選択 的に阻害する。"",""ゲムシタビンは、DNA をアルキル化し、がん細胞の S 期移行性を阻害する。"",""リュープロレリンは、持続的刺激により下垂体 GnRH（性腺刺激ホルモン放出 ホルモン）受容体のダウンレギュレーションを起こし、精巣からのテストステロ ン分泌を抑制する。"",""ニボルマブは、がん細胞上の PD‑L1 に結合して、T 細胞を活性化する。 一般問題（薬学理論問題）【薬剤】""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-171	111	171	理論	薬剤	静脈内投与された薬物の血液と脳の間の移行に関する記述として、正しいのは どれか。２つ選べ。ただし、血漿と脳組織間で薬物分布は平衡状態にあるものとす る。	"[""血漿中の非結合形薬物は、主として脳毛細血管内皮細胞の間隙を通過して移行 する。"",""同じ分子量の低分子薬物では、脂溶性が高いほど単純拡散による透過性が高い。"",""単純拡散のみで移行する中枢作用薬では、血漿中非結合形濃度と脳内非結合形 濃度はほぼ等しい。"",""P‑糖タンパク質の基質となる薬物では、血漿中非結合形濃度は脳内非結合形濃 度より低い。"",""脳内へ能動輸送される薬物であっても、脳内非結合形濃度は血漿中非結合形濃 度を超えない。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-172	111	172	理論	薬剤	代謝過程における薬物相互作用により血中濃度が変動する薬物と併用薬及び相 互作用メカニズムの組合せとして、正しいのはどれか。２つ選べ。 薬物 併用薬 相互作用メカニズム	"[""アザチオプリン クラリスロマイシン キサンチン酸化酵素の阻害"",""フェニトイン シプロフロキサシン CYP2C9 の阻害"",""シクロスポリン リファンピシン CYP3A4 の誘導"",""チザニジン フルボキサミン CYP1A2 の誘導"",""ノルトリプチリン パロキセチン CYP2D6 の阻害""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-173	111	173	理論	薬剤	体重 60 kg の患者にアミノグリコシド系抗菌薬ゲンタマイシンを静脈内投与し たところ、以下の薬物動態パラメータが得られた。 （薬物動態パラメータ） 全身クリアランス（ tot）75.0 mL/min、糸球体ろ過速度（GFR）62.5 mL/min、 尿中未変化体排泄率（ e）0.92、血漿タンパク非結合率（ p）0.90 そ の 後、 急 性 腎 障 害 を 発 症 し た た め、 tot が 40.0 mL/min に、GFR が 27.8 mL/min に、 e が 0.85 に低下した。本患者におけるゲンタマイシンのクリア ランスに関する記述として、正しいのはどれか。２つ選べ。ただし、急性腎障害の 前後で p は変化しないものとする。	"[""腎障害前のゲンタマイシンの糸球体ろ過クリアランスは 62.5 mL/min である。"",""腎障害の有無によらず、ゲンタマイシンの腎排泄には尿細管分泌が関与する。"",""腎障害の有無によらず、ゲンタマイシンは尿細管から再吸収されやすい。"",""ゲンタマイシンの腎クリアランスは腎障害によって変化しない。"",""ゲンタマイシンの腎外クリアランスは腎障害の前後でほぼ一定である。""]"	multiChoice	[1,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-175	111	175	理論	薬剤	体内動態が線形 1‑コンパートメントモデルに従う薬物において、Ａ群に示すパ ラメータが 2 倍に変動したとき、Ｂ群のパラメータが 2 倍になる組合せはどれか。 ２つ選べ。 Ａ群 Ｂ群 単回急速静脈内投与後の	"[""分布容積 血中濃度時間曲線下面積（AUC） 定速静脈内投与時の"",""クリアランス 定常状態血中濃度 定速静脈内投与時に定常状態血中濃度の"",""消失半減期 50％に到達するまでの時間 単回経口投与後の"",""吸収速度定数 血中濃度時間曲線下面積（AUC） 等間隔・同投与量で繰り返し経口投与時の"",""消化管吸収率 定常状態平均血中濃度""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-176	111	176	理論	薬剤	体内からの薬物の消失がミカエリス・メンテン式に従うとき、経口投与後の定 常状態における平均血中濃度が 2 mg/L となる投与量と投与回数の組合せとして、 最 も 適 切 な の は ど れ か。 １つ 選 べ。 た だ し、 こ の 薬 物 の ミ カ エ リ ス 定 数 は 4 mg/L、最大消失速度は 720 mg/day、バイオアベイラビリティは 100％とする。 1 回あたりの投与量（mg） 投与回数	"[""360 1日1回"",""300 1日2回"",""240 1日3回"",""120 1日3回"",""80 1日3回""]"	singleChoice	4	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-177	111	177	理論	薬剤	肝抽出率が 0.8、血中タンパク結合率が 0.9 の薬物の肝クリアランスに関する 記述として、正しいのはどれか。２つ選べ。ただし、この薬物の肝臓での消失は、 well stirred model に基づくものとし、肝血流量は 100 L/h とする。	"[""肝クリアランスは肝血流量の変動の影響を顕著に受ける。"",""肝クリアランスは肝固有クリアランスの変動の影響を顕著に受ける。"",""肝クリアランスは血中タンパク結合率の変動の影響を顕著に受ける。"",""肝クリアランスは 80 L/h である。"",""肝固有クリアランスは 8 L/h である。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-179	111	179	理論	薬剤	高分子溶液の性質に関する記述として、正しいのはどれか。２つ選べ。	"[""高分子を貧溶媒に溶解した場合、良溶媒に溶解した場合より溶液の粘度が高い。"",""平均分子量が同等の場合、イオン性高分子の水溶液の粘度は、同濃度の非イオ ン性高分子の水溶液の粘度より高い。"",""イオン性高分子の水溶液に塩を添加すると、高分子の溶解性が向上する。"",""両イオン性高分子溶液の粘度は、等電点付近で最大となる。"",""良溶媒の高分子溶液に貧溶媒を添加していくと、コアセルベートを生じる。""]"	multiChoice	[1,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
