id	sourceExam	questionNo	subject	domain	question	choices_json	answer_type	answer_json	accepted_answers_json	scoring_status	requires_media	choiceParseStatus	correctionStatus_json	caseGroupId	source_url	answer_source_url	effective_date	rights_basis
P111-120	111	120	理論	生物	下の模式図に示すように、Gq タンパク質共役型受容体が外部シグナルを受け た結果、エフェクター酵素①が活性化され、ホスファチジルイノシトール 4，5‑二 リン酸から 2 種類のセカンドメッセンジャー②、③が生成する。セカンドメッセン ジャー②は脂溶性分子であり、プロテインキナーゼ C の活性化に関わる。この細 胞内情報伝達経路に関する説明として、正しいのはどれか。２つ選べ。	"[""Gq タンパク質は、ATP を加水分解する。"",""エフェクター酵素①は、ホスホリパーゼ C である。"",""セカンドメッセンジャー②は、アラキドン酸である。"",""セカンドメッセンジャー③は、小胞体から Ca2＋ を放出させる。"",""プロテインキナーゼ C は、基質タンパク質のチロシン残基をリン酸化する。 一般問題（薬学理論問題）【衛生】""]"	multiChoice	[1,3]	null	normal	true	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-121	111	121	理論	衛生	人口ピラミッド及びその変遷に関する記述として、正しいのはどれか。２つ選 べ。	"[""ピラミッド型は、出生率が高く、人口増加が著しい場合にみられる。"",""ピラミッド型は、年少人口の年齢層が流出して生じる都市型である。"",""つぼ型は、つりがね型に比べ出生率がさらに低下した場合にみられる。"",""第二次世界大戦前、我が国の人口ピラミッドは、つぼ型であった。"",""現在、我が国の人口ピラミッドは、ひょうたん型である。""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-122	111	122	理論	衛生	図は、我が国における男女の部位別にみた悪性新生物の年齢調整死亡率（基準 は平成 27（2015）年モデル人口）の年次推移を表したものである。Ａ〜Ｆは、膵 臓、大腸（結腸、直腸 S 状結腸移行部及び直腸）、肺（気管及び気管支を含む）、 前立腺、乳房又は子宮のいずれかの悪性新生物に対応する。これらの悪性新生物に 関する記述として、正しいのはどれか。２つ選べ。	"[""Ａの年齢調整死亡率が 1990 年頃まで増加していた主な理由として、運動不足 が考えられる。"",""Ｂ並びにＥの年齢調整死亡率が増加した主な理由として、食事内容の欧米化が 考えられる。"",""Ｃは膵臓がんであり、リスク要因として糖尿病が挙げられる。"",""Ｄは前立腺がんであり、リスク要因として食物繊維の過剰摂取が挙げられる。"",""Ｆの年齢調整死亡率が 2005 年頃まで低下していた主な理由として、ワクチン の定期接種が考えられる。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-123	111	123	理論	衛生	我が国の健康増進対策に関する記述として、正しいのはどれか。２つ選べ。	"[""スマート・ライフ・プロジェクトは、「適度な運動」、「適切な食生活」、「禁 煙」、「健診・検診の受診」を基本テーマとした国民運動である。"",""国民健康・栄養調査は、健康増進法に基づいて 5 年ごとに実施されている。"",""日本人の食事摂取基準は、国民の栄養摂取の改善に向け、食育基本法に基づい て定められている。"",""特定健康診査・特定保健指導は、生活習慣病の予防を目的として 30〜64 歳を 対象に実施されている。"",""がんの実態把握を目的として、がん登録等の推進に関する法律に基づいて全国 がん登録が実施されている。""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-124	111	124	理論	衛生	図は、我が国のリスク要因別の関連死亡者数（2019 年）の上位 1 位から 5 位を 示したものである。各リスク要因Ａ〜Ｅと、それに起因する疾患の予防対策に関す る記述として正しいのはどれか。２つ選べ。	"[""Ａは運動不足であり、疾患の予防には身体活動の習慣化が有効である。"",""Ｂは喫煙であり、疾患の予防には禁煙及び受動喫煙の防止が有効である。"",""Ｃは高血糖であり、疾患の予防には総エネルギー摂取量の適正化と身体活動の 習慣化が有効である。"",""Ｄは高血圧であり、疾患の予防には塩分の過剰摂取を控えることが有効である。"",""Ｅはアルコール摂取であり、疾患の予防には節酒・断酒が有効である。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-125	111	125	理論	衛生	労働衛生管理における健康管理に該当するのはどれか。２つ選べ。	"[""呼吸用保護具を着用させる。"",""ストレスチェックを実施する。"",""有害物質に対する曝露時間を短縮する。"",""有害な原材料を無害なものへと変更する。"",""特殊健康診断を実施する。""]"	multiChoice	[1,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-126	111	126	理論	衛生	図は、健常人が絶食後に同じ重量の食品Ａ又はＢを摂取した後の血糖値と、食 品Ａを摂取した後の血中インスリン濃度について考えられる経時変化を示したもの である。食品Ａ又はＢは、精白米又は玄米のいずれかである。以下の記述のうち、 正しいのはどれか。２つ選べ。	"[""食品Ａよりも、食品Ｂの方がグリセミックインデックス（GI）値が低い。"",""食品Ａよりも、食品Ｂの方が糖尿病の発症リスクを高める作用がある。"",""食品Ａを摂取してから 30 分経過した時点では、摂取前よりもインスリンの分 泌量が増加し、グリコーゲンの分解が促進されている。"",""食品Ａを摂取してから 60 分経過した時点では、インスリン依存的に活性化さ れたナトリウム‑グルコース共輸送体 1（SGLT1）により筋肉にグルコースが取 り込まれている。"",""難消化性デキストリンを食品Ａと同時に摂取すると、食品Ａ摂取後の血糖値の 最大値が低くなる。""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-127	111	127	理論	衛生	食品成分に関する記述として、正しいのはどれか。２つ選べ。	"[""β‑カロテンは、ニンジンなどの緑黄色野菜に含まれており、生体内でビタミンA に変換される。"",""アントシアニンは、ブドウの果皮などに含まれており、メラニンの生合成を促 進する作用がある。"",""クロロゲン酸は、コーヒーに含まれる苦味成分であり、脂肪の燃焼を促進する 作用がある。"",""ラクトトリペプチドは、アンジオテンシン変換酵素を活性化し、血圧を上昇さ せる作用がある。"",""グルコサミンは、膵リパーゼを阻害し、血中の中性脂肪値を低下させる作用が ある。""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-128	111	128	理論	衛生	食品の変質による分解生成物に関する記述として、正しいのはどれか。２つ選 べ。	"[""サバやイワシはヒスチジン含有量が多いため、腐敗によってアレルギー様食中 毒を起こしやすい。"",""トリメチルアミンは、主に魚介類の腐敗物質で、トリメチルアミンオキシドか ら腐敗菌の酵素により酸化されて生成する。"",""チーズなどに含まれるチラミンは血圧上昇作用があり、リシンから生成する。"",""スカトールは、トリプトファンの脱アミノ反応及び脱炭酸反応により生成する。"",""硫化水素及びエチルメルカプタンは、悪臭の原因となり、アルギニンから生成 する。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-129	111	129	理論	衛生	食品添加物Ａ〜Ｅの機能又は用途に関する記述として、正しいのはどれか。 ２つ選べ。	"[""Ａは、甘味料として用いられている。"",""Ｂは、油脂等の酸化防止剤として用いられている。"",""Ｃは、柑橘類の防かび剤として用いられている。"",""Ｄは、水溶性ビタミンの一種で、着色料として用いられている。"",""Ｅは、保存料として用いられている。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-130	111	130	理論	衛生	化学物質Ａ〜Ｅの代謝的活性化による発がん物質の生成に関する記述として、 正しいのはどれか。２つ選べ。	"[""Ａは、シトクロム P450 により代謝され、 ‑ヒドロキシ体を生成する。"",""Ｂは、シトクロム P450 により代謝され、クロロエチレンオキシドを生成する。"",""Ｃは、シトクロム P450 により代謝され、メチルカチオンを生成する。"",""Ｄは、シトクロム P450 及びエポキシドヒドロラーゼにより代謝され、7，8‑ジ オール‑9，10‑エポキシ体を生成する。"",""Ｅは、シトクロム P450 により代謝され、エポキシ体を生成する。""]"	multiChoice	[1,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-131	111	131	理論	衛生	農薬Ａ〜Ｅに関する記述として、正しいのはどれか。２つ選べ。	"[""Ａは、シトクロム P450 により代謝され、アセチルコリンエステラーゼを活性 化する。"",""Ｂは、エステルが加水分解され、毒性が強い活性代謝物となる。"",""Ｃは、アセチルコリンエステラーゼをカルバモイル化し、不可逆的に阻害する。"",""Ｄは、アミノ酸合成を阻害し、除草作用を示す。"",""Ｅは、スーパーオキシドアニオンを生成し、細胞に障害を与える。""]"	multiChoice	[3,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-132	111	132	理論	衛生	中毒原因物質の検出、又は患者への対応に関する記述として、正しいのはどれ か。２つ選べ。	"[""Δ9‑テトラヒドロカンナビノールは代謝を受けやすいため、検体として用いる 尿中から代謝物として検出される。"",""Δ9‑テトラヒドロカンナビノール及びカンナビジオールの検出には、マルキス 試薬が用いられる。"",""アンフェタミン及びメタンフェタミンの検出には、シモン反応が用いられる。"",""中毒原因物質の特定ができない場合に、特徴的な症状から原因物質を推定して 緊急対応を行う概念を、トキシドロームという。"",""散瞳、頻脈、口渇が認められる場合は、中毒原因物質を有機リン系化合物と推 定して初期の治療を開始することがある。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-133	111	133	理論	衛生	化学物質の毒性試験に関する記述として、正しいのはどれか。２つ選べ。	"[""国際的に共通な毒性試験法ガイドラインは、経済協力開発機構（OECD）や医 薬品規制調和国際会議（ICH）が作成している。"",""発がん性試験には、細菌や培養細胞を用いて評価する方法がある。"",""変異原性試験には、培養細胞を用いる試験法はあるが、動物を用いる試験法は ない。"",""生殖毒性試験では、被験物質を雌に投与するが、雄には投与しない。"",""アレルゲン性試験には、マウスの耳介に被験物質を塗布して皮膚感作性を評価 する方法がある。""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-134	111	134	理論	衛生	化学物質の安全性評価に関する記述として、正しいのはどれか。２つ選べ。	"[""化学物質の無毒性量（NOAEL）は、急性毒性試験から推定される。"",""遺伝毒性発がん物質の安全性評価の指標として、実質安全量（VSD）を用いる。"",""動 物 実 験 デ ー タ か ら NOAEL が 得 ら れ な い 場 合 に、 ベ ン チ マ ー ク ド ー ズ （BMD）法が用いられることがある。"",""許容一日摂取量（ADI）は、閾値がない化学物質に適用される指標である。"",""農薬の ADI は、ヒト及び生態系への影響を考慮して決められている。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-135	111	135	理論	衛生	電離放射線及び放射性同位体に関する記述として、正しいのはどれか。２つ選 べ。	"[""32 P 及び 90Sr は、甲状腺に集積しやすい。"",""大気中に存在する 222Rn による生体影響は、ほとんど外部被曝によるものであ る。"",""神経組織、筋肉組織及び皮膚のうち、電離放射線による感受性が最も高いの は、神経組織である。"",""晩発性障害は、低放射線量や長期間被曝した場合や顕著な急性障害が見られな かった場合でも発症することがある。"",""食品中の放射性物質については、放射性セシウムの基準値が設定されている。""]"	multiChoice	[3,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-136	111	136	理論	衛生	微生物を用いた下水処理法に関する記述として、正しいのはどれか。２つ選べ。	"[""嫌気性微生物を用いた処理は、余剰汚泥の処理に用いられる。"",""嫌気性微生物を用いた処理によって発生したメタンガスは、燃料として用いら れることがある。"",""嫌気性微生物は、有機物濃度が高い排水の処理には用いられない。"",""標準活性汚泥法の曝気槽では、主に嫌気性微生物が有機物を分解する。"",""嫌気・無酸素・好気法では、無酸素槽でリン蓄積菌がリンを取り込むことで、 下水中のリンを除去することができる。""]"	multiChoice	[0,1]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-137	111	137	理論	衛生	化学的酸素要求量（COD）及び生物化学的酸素要求量（BOD）とその試験法 に関する記述として、正しいのはどれか。２つ選べ。	"[""生活環境の保全に関する環境基準において、湖沼及び海域では COD、河川で は BOD がそれぞれ定められている。"",""公共用水域（湖沼、海域、河川）のうち、COD 又は BOD の環境基準達成率が 最も高いのは湖沼である。"",""酸性高温過マンガン酸法により COD を測定する際に硝酸銀を加えるのは、水 中の Cl− を汚濁として評価するためである。"",""ウィンクラー法を用いて BOD を測定する際に植種水を加えるのは、好気性微 生物を補給するためである。"",""水中の有機物の種類によらず、COD と BOD の間には、比例関係が認められる。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-138	111	138	理論	衛生	表は、ある大気汚染物質の 2010〜2020 年度における年平均濃度と環境基準達 成率を示している。大気汚染物質Ａ及びＢに関する記述として、正しいのはどれ か。２つ選べ。 大気 2010 年度 2015 年度 2020 年度 汚染 物質 一般局 自排局 一般局 自排局 一般局 自排局 有効測定局数 1,144 33 1,144 29 1,155 31 年平均濃度（ppm） 0.048 0.043 0.048 0.044 0.046 0.044 Ａ 環境基準 0.0 0.0 0.0 0.0 0.2 0.0 達成率（％） 有効測定局数 34 12 765 219 844 237 年平均濃度（μg/m3） 15.1 17.2 13.1 13.9 9.5 10.0 Ｂ 環境基準 32.4 8.3 74.5 58.4 98.3 98.3 達成率（％） 一般局：一般環境大気測定局、自排局：自動車排出ガス測定局 （総務省統計局 日本の統計 2025 のデータを基に作成）	"[""Ａ及びＢは、いずれも一次生成物質である。"",""Ａは、光化学スモッグの原因となる酸化性物質の総称で、組成の大部分はオゾ ンである。"",""Ａの発生状況を把握するために、メタンが常時測定されている。"",""Ｂは、粒子状物質のうち空気動力学径が 10 μm 以下のものと定義されている。"",""Ａ及びＢを低減するために、固定発生源からの揮発性有機化合物の排出基準が 設定されている。""]"	multiChoice	[1,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-139	111	139	理論	衛生	室内において健康影響を与える因子及び指標・基準に関する記述として、正し いのはどれか。２つ選べ。	"[""室内空気中の総揮発性有機化合物の暫定目標値は、各揮発性有機化合物の毒性 を基に定められている。"",""ヒョウヒダニの死骸はアレルゲンとなるため、学校保健安全法においてダニ又 はダニアレルゲンの基準が設定されている。"",""ホルムアルデヒドはシックハウス症候群の原因となり、建築基準法において建 材への使用が禁止されている。"",""カビの増殖は気温や気湿によって影響を受けるため、気温と気湿の管理は、ア レルギー性疾患の予防には重要である。"",""レジオネラ属菌は温泉や公共入浴施設において感染例が多く、20〜30 歳の患者 数が多い。""]"	multiChoice	[1,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-140	111	140	理論	衛生	廃棄物に関する記述として、正しいのはどれか。２つ選べ。	"[""一般廃棄物及び産業廃棄物の処理方法には中間処理や最終処理があり、これら の廃棄物の処理責任は市町村が有している。"",""医療機関などから排出される医療廃棄物で、感染性病原体が含まれるものは、 特別管理一般廃棄物又は特別管理産業廃棄物に大別される。"",""感染症法（注）により入院措置が講ぜられる病床から排出された廃棄物は、感染 性廃棄物である。"",""注射針を廃棄する場合、感染性廃棄物であることを容易に識別できるように、 容器には赤色のバイオハザードマークをつけることが推奨されている。"",""産業廃棄物の不法投棄を防止するため、産業廃棄物の運搬から処分場までのプ ロセスを記録するシステムとして PRTR 制度がある。 （注）感染症法：感染症の予防及び感染症の患者に対する医療に関する法律 一般問題（薬学理論問題）【法規・制度・倫理】""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-141	111	141	理論	法規・制度・倫理	医学研究に関する記述のうち、ヘルシンキ宣言に照らして正しいのはどれか。 １つ選べ。	"[""宣言の対象となる医学研究には、本人を特定できるヒトの試料やデータを用い る研究も含まれる。"",""資金源の情報は、研究計画書に明示してはならない。"",""インフォームド・コンセントを行う能力がない者を対象者にしてはならない。"",""研究開始後、すみやかに倫理審査委員会の審査を受けなければならない。"",""研究の対象となる患者の生命のリスクよりも、研究から得られる経済的利益を 優先しなければならない。""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-142	111	142	理論	法規・制度・倫理	薬剤師の法的責任に関する記述として正しいのはどれか。２つ選べ。	"[""薬剤師が疑義照会義務を怠った場合には、指示警告上の欠陥があったとして薬 剤師は製造物責任を負う。"",""薬剤師が業務上知り得た秘密を正当な理由なく漏洩した場合には、秘密漏示罪 に問われる可能性がある。"",""薬剤師が罰金以上の刑となった場合には、業務の停止又は免許の取消しのいず れかの処分を受ける。"",""債務不履行責任、不法行為責任又は製造物責任における損害賠償について、医 療に関する場合にはいずれも消滅時効はない。"",""薬剤師が調剤過誤を起こして患者に健康被害を与えた場合には、薬剤師は損害 賠償の義務を負う。""]"	multiChoice	[1,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-143	111	143	理論	法規・制度・倫理	医療法に基づく医療提供体制の確保に関する記述として、正しいのはどれか。 ２つ選べ。	"[""厚生労働大臣は、基本方針を定めるにあたって、薬事審議会の意見を聴かなけ ればならない。"",""市町村は、基本方針に則し、地域の実情に応じ、医療計画を定める。"",""医療計画には、医療従事者の確保に関する事項が含まれる。"",""医療計画には、地域の人口に応じた薬局数が定められている。"",""二次医療圏とは、特殊な医療を除く入院医療を提供する地域的単位である。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-144	111	144	理論	法規・制度・倫理	医薬品医療機器等法における医薬部外品に関する記述として、正しいのはどれ か。２つ選べ。	"[""医薬品と同じ目的のために使用されるものがある。"",""「はえ」や「蚊」の防除の目的で使用されるものがある。"",""日本薬局方 白色ワセリンは医薬部外品である。"",""外用剤に限定される。"",""店舗で販売するには、販売業の届出が必要である。""]"	multiChoice	[0,1]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-145	111	145	理論	法規・制度・倫理	医薬品の製造販売承認申請のために実施する試験に関する記述として、正しい のはどれか。２つ選べ。	"[""薬効薬理試験とは、被験物質の治療用量及びそれ以上の曝露に関連した生理機 能に対する潜在的な望ましくない薬力学的作用を検討する試験である。"",""副次的薬理試験とは、被験物質の期待した治療標的に関連しない作用又は効果 の機序に関する試験である。"",""薬物動態試験とは、被験物質の吸収、分布、代謝又は排泄を明らかにするため の試験である。"",""物理的化学的性質並びに規格及び試験方法の設定に関する試験は、GQP に従 い実施しなければならない。"",""安定性試験には、長期保存試験、加速試験及び生物学的同等性試験の 3 種類が ある。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-146	111	146	理論	法規・制度・倫理	医薬品の製造販売業の総括製造販売責任者に関する記述として、正しいのはど れか。２つ選べ。	"[""総括製造販売責任者の設置について、厚生労働大臣の承認を受けなければなら ない。"",""処方箋医薬品の場合は、品目ごとに総括製造販売責任者を設置しなければなら ない。"",""医薬品の品質管理及び製造販売後安全管理に関する業務を適正かつ円滑に遂行 しうる能力を有する者でなければならない。"",""製造所に勤務する従業者を監督し、製造所の構造設備及び物品を管理しなけれ ばならない。"",""医薬品の品質管理を公正かつ適正に行うために必要があるときは、製造販売業 者に対し、意見を書面により述べなければならない。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-147	111	147	理論	法規・制度・倫理	毒物及び劇物取締法に関する記述として正しいのはどれか。２つ選べ。	"[""特定毒物を使用することができるのは、毒物劇物取扱責任者又は特定毒物使用 者である。"",""毒物又は劇物の一般販売業の登録にあたっては、販売しようとする毒物又は劇 物の品目を登録しなければならない。"",""毒物劇物営業者は、毒物又は劇物を 18 歳未満の者に交付してはならない。"",""毒物劇物販売業者の登録の有効期間は 6 年である。"",""毒物劇物営業者は、一般消費者の生活の用に供される毒物又は劇物について は、飲食物に通常使用される容器を使用して販売することができる。""]"	multiChoice	[2,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-148	111	148	理論	法規・制度・倫理	公費負担医療に関する説明として正しいのはどれか。２つ選べ。	"[""医療に要した費用の全額が公費負担となるものはない。"",""法律や条例等に基づいて、国及び地方自治体が医療に関する給付を行う。"",""「感染症の予防及び感染症の患者に対する医療に関する法律」に基づく特定の 感染症に罹患した患者に対する公費負担医療がある。"",""生活保護法における医療扶助は、公費負担医療に該当しない。"",""公費負担医療を受ける場合、国立病院又は公立病院で受診する必要がある。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-149	111	149	理論	法規・制度・倫理	我が国の公的医療保険制度に関する記述として、正しいのはどれか。２つ選べ。	"[""保険料は、保険の種類に関わらず全国で統一された同じ金額である。"",""加入者が療養の給付を受けた際、一旦、全額を支払い、保険給付分は申請して 受け取る。"",""保険調剤を受けるには、保険医等が交付した処方箋が必要である。"",""療養の給付の範囲は、健康保険と国民健康保険では異なる。"",""健康保険は、被用者保険である。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-150	111	150	理論	法規・制度・倫理	薬剤師が服薬指導時に患者の解釈モデルを尋ねているのはどれか。２つ選べ。	"[""症状を教えてください。"",""医師から何と言われましたか。"",""これまでにお薬を飲んで、副作用を経験したことはありますか。"",""お薬の効果や副作用について、どのようなご不安をお持ちですか。"",""お薬を服用するにあたって、どのような支援が必要だとお考えですか。""]"	multiChoice	[3,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677928.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-151	111	151	理論	薬理	下のグラフは、摘出回腸平滑筋を用いた受容体刺激薬Ａによる収縮反応の濃度‑ 反応曲線と、それに対する薬物Ｘ（10‑7 mol/L）あるいは薬物Ｙ（10‑7 mol/L）の 併用が及ぼす影響を示したものである。刺激薬Ａは、一種類の受容体のみを刺激 し、薬物Ｘと薬物Ｙに収縮作用はない。この結果に関する記述として、正しいのは どれか。２つ選べ。	"[""刺激薬Ａの pD2 値は、約 7 である。"",""薬物Ｘの pA2 値は、 7 より小さいと推定できる。"",""10‑5 mol/L の刺激薬Ａによる収縮反応は、薬物Ｘ（10‑7 mol/L）の併用により 約 50％抑制される。"",""薬物Ｙは、刺激薬Ａに対する非競合的拮抗薬である。"",""薬物Ｙの内活性は、0.5 である。""]"	multiChoice	[0,3]	null	normal	true	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-152	111	152	理論	薬理	副交感神経系に作用する薬物の作用機序に関する記述として、正しいのはどれ か。２つ選べ。	"[""ピロカルピンは、アセチルコリン M3 受容体を刺激して、毛様体筋を収縮させ る。"",""アトロピンは、アセチルコリン M2 受容体を遮断して、洞房結節の活動電位の 発生頻度を増加させる。"",""ジスチグミンは、コリンエステラーゼを非可逆的に阻害して、膀胱排尿筋の収 縮を増強する。"",""ベタネコールは、アセチルコリン M1 受容体を遮断して、腸管平滑筋を弛緩さ せる。"",""トロピカミドは、アセチルコリン M3 受容体を刺激して、気管支平滑筋を収縮 させる。""]"	multiChoice	[0,1]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677929.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
