id	sourceExam	questionNo	subject	domain	question	choices_json	answer_type	answer_json	accepted_answers_json	scoring_status	requires_media	choiceParseStatus	correctionStatus_json	caseGroupId	source_url	answer_source_url	effective_date	rights_basis
P111-208	111	208	実践	物理・化学・生物	‑209 58 歳男性。身長 174 cm、体重 82 kg。仕事が忙しくなってストレスがたま り、暴飲暴食で早食いとなった。最近、胸やけとともに、口の中に酸っぱい液体が 上がってくる感じがすることから、相談のために薬局を訪れた。服用薬を確認した ところ、近隣のドラッグストアで購入した酸化マグネシウムを服用していたが、症 状は改善しなかったとのことであった。そこで、医療機関への受診を勧めた。近医 にて内視鏡検査の結果、胃食道逆流症と診断され、以下の処方箋を持って再び薬局 を訪れた。 （処方） オメプラゾール錠 20 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 朝食後 14 日分 問 208（物理・化学・生物） 処方されたオメプラゾールは強酸による活性化を受けて効果を発揮する。下図 は、その化学変換を示しており、生成した活性体Ｃが不可逆的に H＋，K＋‑ATP アー ゼプロトンポンプ（ATPase）を阻害する。この反応過程において、強酸性条件下 により増大する性質はどれか。１つ選べ。	"[""Ａのアの窒素原子の求核性"",""Ａのイの炭素原子の求電子性"",""Ｂのウの窒素原子の求電子性"",""Ｂのエの硫黄原子の求核性"",""Ｃと反応する ATPase の SH 基の求電子性""]"	singleChoice	1	null	normal	true	parsed	"[""none""]"	P111-CASE-208	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-211	111	211	実践	実務	（物理・化学・生物） 処方 3 のビルダグリプチンは、セリンプロテアーゼ（酵素Ａ）阻害薬である。活 性中心であるセリン残基の求核攻撃により、酵素‑阻害薬間で共有結合複合体を形 成するが、この反応は可逆的である。複合体の模式図として適切なのはどれか。 １つ選べ。	[]	singleChoice	0	null	normal	true	no_choice_sequence	"[""none""]"	P111-CASE-210	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-213	111	213	実践	実務	（物理・化学・生物） 薬剤師の提案を受け、男性は服用回数が少なく、運転に影響が少ないロラタジン 錠を購入することとした。ロラタジンは、シトクロム P 450（CYP）による酸化を 受けて薬効を示すＡに変換される。 この代謝反応において生成する化合物Ｂとして、適切なのはどれか。１つ選べ。	[]	singleChoice	4	null	normal	true	no_choice_sequence	"[""none""]"	P111-CASE-212	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-220	111	220	実践	物理・化学・生物	‑221 58 歳男性。身長 168 cm、体重 70 kg。 3 年前に 2 型糖尿病と診断され、食 事療法と運動療法に加え、処方 1 の薬剤で治療を受けていた。足に痛みやしびれが 生じたため、本日、処方 2 及び処方 3 の薬剤が追加になり、検査値が併記された処 方箋を持って薬局を訪れた。薬剤師による聞き取りにより、半年前から他の医療機 関で処方されたパロキセチン錠 20 mg を服用していることが分かった。 （処方 1 ） テネリグリプチン臭化水素酸塩水和物・カナグリフロジン水和物配合錠（注） 1 回 1 錠 （ 1 日 1 錠） 1日1回 朝食前 30 日分 （処方 2 ） エパルレスタット錠 50 mg 1 回 1 錠 （ 1 日 3 錠） 1日3回 朝昼夕食前 30 日分 （処方 3 ） デュロキセチン塩酸塩カプセル 20 mg 1 回 1 錠 （ 1 日 2 錠） 1日2回 朝夕食後 30 日分 ⎧ ⎫ ⎜注：テネリグリプチンとして 20 mg、カナグリフロジンとして 100 mg を含⎜ ⎜ 有する。 ⎜ ⎩ ⎭ （本日の処方箋に記載されていた検査値） 血圧 115/65 mmHg、HbA1c 7.0％、CCr 90 mL/min、AST 14 IU/L、 ALT 16 IU/L、LDL‑C 95 mg/dL、TG（トリグリセリド）155 mg/dL、 空腹時血糖 114 mg/dL 問 220（物理・化学・生物） 処方 2 の薬剤は、アルドース還元酵素を阻害する。以下の反応のうち、アルドー ス還元酵素が触媒するのはどれか。１つ選べ。	[]	singleChoice	4	null	normal	true	no_choice_sequence	"[""prescription_dosage_form""]"	P111-CASE-220	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-235	111	235	実践	実務	（衛生） 提案した解毒薬の投与により、肝臓内で生成量が増えるアセトアミノフェン代謝 物はどれか。１つ選べ。	[]	singleChoice	4	null	normal	true	no_choice_sequence	"[""none""]"	P111-CASE-234	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-237	111	237	実践	実務	（衛生） この男性が化学工場で業務中に曝露されていた可能性が高い化学物質はどれか。 ２つ選べ。	[]	multiChoice	[1,2]	null	normal	true	no_choice_sequence	"[""none""]"	P111-CASE-236	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-275	111	275	実践	実務	（薬剤） 薬剤師は処方 1 又は処方 2 の薬剤の副作用を疑い、注意事項等情報（添付文書） 等から薬物動態に関する下表の情報を得た。 薬物動態パラメータ ダパグリフロジン メトホルミン 血漿タンパク結合率 91％ 2％ バイオアベイラビリティ 78％ 60％ 尿中未変化体排泄率（経口投与時） 1％ 52％ 糞中未変化体排泄率（経口投与時） 15％ データなし この患者に生じている症状の原因と考えられる薬物とその理由として、最も可能 性が高い組合せはどれか。１つ選べ。 薬物 理由	"[""ダパグリフロジン 消化管吸収量の増大"",""メトホルミン 消化管吸収量の増大"",""ダパグリフロジン 肝代謝の低下"",""メトホルミン 肝代謝の低下"",""ダパグリフロジン 腎排泄の低下"",""メトホルミン 腎排泄の低下""]"	singleChoice	5	null	normal	true	parsed	"[""none""]"	P111-CASE-274	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-278	111	278	実践	薬剤	‑279 58 歳女性。 2 年前に右乳房の浸潤性乳管がんと診断され、右乳房全切除及 び 腋 窩 リ ン パ 節 郭 清 が 施 行 さ れ た。 病 理 検 査 の 結 果、 ホ ル モ ン 受 容 体 陰 性、 HER2 に対する免疫組織化学染色 1＋の HER2 低発現乳がんと診断され、術後補助 療法として放射線治療（胸壁・鎖骨上窩照射）が施行された。半年前、局所再発及 び肺転移が確認され、ドキソルビシン＋シクロホスファミド併用療法にて全身化学 療法が開始された。初期には治療が奏効していたが、 4 コース後に画像上で肺転移 及び鎖骨上窩リンパ節の増大を認めた。今回の入院では、トラスツズマブ デルク ステカンを導入することになった。 問 278（実務） トラスツズマブ デルクステカンの副作用のうち、この患者の背景からリスクが 高まると考えられるのはどれか。２つ選べ。	"[""Infusion reaction"",""間質性肺疾患"",""下痢"",""心機能低下"",""末梢神経障害""]"	multiChoice	[1,3]	null	normal	true	parsed	"[""none""]"	P111-CASE-278	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-281	111	281	実践	実務	（薬剤） 点滴静注①には、添加剤として、精製大豆油、高度精製卵黄レシチン、オレイン 酸、濃グリセリンが含まれる。本製剤に含まれている微粒子の模式図として適切な のはどれか。１つ選べ。ただし、外相は水とする。	[]	singleChoice	2	null	normal	true	no_choice_sequence	"[""none""]"	P111-CASE-280	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-283	111	283	実践	実務	（薬剤） 服薬指導にあたってセマグルチド錠の医薬品情報を確認した。有効成分のセマグ ルチドは、アルブミンとの結合性を増すために疎水基を導入したジペプチジル ペプチダーゼ‑4（DPP‑4）耐性遺伝子組換えヒトグルカゴン様修飾ペプチドであ り、経口製剤とするために吸収促進剤であるサルカプロザートナトリウム（SNAC） が添加されており、主に胃で吸収されると記載されている。本製剤の組成は以下で ある。 〔セマグルチド錠の組成〕 ・有効成分：セマグルチド（分子量 4113.58、等電点 約 5.4） ・添加物：SNAC※、ポビドン、結晶セルロース、ステアリン酸マグネシウム ※ SNAC は胃の pH を局所的に上昇させる。 SNAC の構造式 ・剤形：素錠 本処方製剤からの有効成分の吸収改善に関する記述として、正しいのはどれか。 ２つ選べ。ただし、消化管に有効成分を輸送するトランスポーターはないものとす る。	"[""腸溶性コーティングにより、有効成分の胃酸による変性を回避することができ る。"",""ステアリン酸マグネシウムによって、胃内で微細なエマルションを形成するこ とにより、有効成分の粘液層内における拡散性が向上する。"",""胃の局所の pH が上昇することにより、有効成分の急速な酵素的分解を防ぐこ とができる。"",""ポビドンによって胆汁分泌が促進され、有効成分の腸管内での溶解性が向上す る。"",""SNAC が胃内容物と相互作用するとその吸収促進効果が減弱する。""]"	multiChoice	[2,4]	null	normal	true	parsed	"[""none""]"	P111-CASE-282	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-324	111	324	実践	法規・制度・倫理	‑325 46 歳男性。消化性潰瘍の既往あり。高血圧症及び脂質異常症に対し処方 1 の薬剤による治療を行っている。先日、急に話しづらさを感じ、かかりつけ医の紹 介で別の医療機関において画像検査を受けた結果、TIA（一過性脳虚血発作）と診 断されて入院となり、処方 2 の薬剤による治療が開始された。 （処方 1 ） アムロジピン錠 5 mg 1 回 1 錠（ 1 日 1 錠） ロスバスタチン錠 5 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 朝食後 28 日分 （処方 2 ） アスピリン腸溶錠 100 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 朝食後 3 日分 （処方 3 ） アスピリン腸溶錠 100 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 朝食後 28 日分 問 324（実務） 処方 2 の薬剤による治療開始時に、病院で薬剤師が患者に説明する内容として適 切なのはどれか。２つ選べ。	"[""この薬は TIA による後遺症の治療薬である。"",""この薬の服用中は納豆の摂取を控える必要がある。"",""消化性潰瘍が再発することがある。"",""この薬の服用中は発熱や頭痛が起こらない。"",""出血リスクがあるため、検査や手術等の際は服用中止が指示される場合がある。""]"	multiChoice	[2,4]	null	normal	true	parsed	"[""none""]"	P111-CASE-324	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-341	111	341	実践	実務	37 歳女性。経口避妊剤トリキュラー 28 の処方箋を持って薬局を訪れた。今回 初めて本剤を服用するので、質問票に記載してもらったところ、15 年間の喫煙歴 （ 1 日 10 本）があり、お酒は週に数回飲んでいることが分かった。なお、指導の 際に本剤の写真（下図）が印刷されたリーフレットを用いて説明した。 色調 赤褐色 白色 淡黄褐色 白色（大） 錠数 6錠 5錠 10 錠 7錠 レボノルゲストレル 0.050 mg 0.075 mg 0.125 mg 含有せず 有効成分 （ 1 錠中） 日局エチニルエストラ 0.030 mg 0.040 mg 0.030 mg 含有せず ジオール（ 1 錠中） 服用日（薬剤シートの番号 1（開始日） 7 〜11 日間 12〜21 日間 22〜28 日間 に従って、 1 から 28 まで 〜 6 日間 順に服用） 服薬指導として適切なのはどれか。２つ選べ。	"[""この薬は、性感染症のリスクを低下させます。"",""初めてこの薬を服用する場合は、月経が終了した日から 1 番目の赤褐色の錠剤 を飲み始めてください。"",""通常、白色（大）錠剤を服用している間に月経がありますが、最後まで飲み 切ってください。"",""この薬を飲み始めるとむくみが生じるので、できる限り水分摂取を制限してく ださい。"",""この薬の使用中は禁煙してください。""]"	multiChoice	[2,4]	null	normal	true	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
