id	sourceExam	questionNo	subject	domain	question	choices_json	answer_type	answer_json	accepted_answers_json	scoring_status	requires_media	choiceParseStatus	correctionStatus_json	caseGroupId	source_url	answer_source_url	effective_date	rights_basis
P109-118	109	118	理論	生物	炎症に関する記述のうち、正しいのはどれか。2つ選べ。	"[""発赤は、炎症の兆候の一つで、赤血球が血管外に浸潤する現象である。"",""補体成分の C₃b と C₅b は、肥満細胞からヒスタミンを遊離させるアナフィラ トキシンである。"",""P︲セレクチンは、血管内皮細胞の表面に発現し、白血球の炎症部位への動員に 関わる。"",""Toll 様受容体は、主に炎症後期に線維芽細胞の活性化に関わり組織修復を促 す。"",""炎症時には、肝臓での C 反応性タンパク質の産生が亢進する。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-119	109	119	理論	生物	₂ 種類の染色法を用いて細菌Ａについて調べた。染色法 ₁ （グラム染色）では 明瞭な染色像が観察されなかったため、染色法 ₂ （抗酸染色）での染色を行ったと ころ、染色法 ₂ では陽性であった。染色法 ₁ 、 ₂ の染色操作を図に示した。 染色法 ₁ 染色法 ₂ スライドグラスに菌を塗抹 スライドグラスに菌を塗抹 乾燥、固定 乾燥、固定 クリスタルバイオレット液を滴下 石炭酸フクシン液を滴下 ₂ 分間放置 ₃ ～ ₅ 分間加温 染色 染色 水洗 冷却後、水洗 ルゴール液を滴下 塩酸アルコールを滴下（₂₀ 秒間） ₃₀ 秒間放置 媒染 脱色 水洗 水洗 エタノールを滴下（₂₀ 秒間） メチレンブルー液を滴下 ₃₀ 秒間放置 脱色 水洗 対比染色 水洗、乾燥 サフラニン液を滴下 顕微鏡で観察 ₂ 分間放置 対比染色 水洗、乾燥 顕微鏡で観察 細菌Ａとこれらの染色法に関する記述のうち、正しいのはどれか。2つ選べ。	"[""細菌Ａは、ペプチドグリカン層に加えて染色法 ₁ での染色に抵抗性の細胞壁成 分を持っている。"",""ペプチドグリカン層が厚い細菌では、クリスタルバイオレットとルゴール液で つくられた色素がエタノールで除去される。"",""高級脂肪酸やワックスに富む細胞壁成分を持つ細菌は、染色法 ₂ で染色されな い。"",""細菌Ａの細胞壁は、融点の低い脂質に富んでおり、加温すると石炭酸フクシン の透過性が増す。"",""染色法 ₁ の陽性細菌は青紫色、染色法 ₂ の陽性細菌は赤色に染まる。 一般問題（薬学理論問題）【物理・化学・生物／衛生／法規・制度・倫理】""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-120	109	120	理論	生物	−122 ヒト免疫不全ウイルス（HIV）感染と薬害エイズに関する以下の問いに答 えよ。 問 120（物理・化学・生物） 血友病の治療のために投与された非加熱血液製剤により HIV 感染が生じた事例 に関連する生物学的知識として、正しいのはどれか。2つ選べ。	"[""遺伝性血友病は X 連鎖潜性（劣性）遺伝により生じるため、男性に発症しや すい。"",""血漿中の HIV は加熱処理しなくても、孔径 ₀ . ₂₂ nm のメンブレンろ過により 除去できる。"",""血液製剤に混入した HIV は、治療を受ける患者の CD₈ 陽性 T リンパ球に感染 する。"",""HIV はレトロウイルスであり、プロウイルス化により感染宿主細胞内で長期間 潜伏できる。"",""HIV 感染による症状として、花びらのように分かれた核を持つ特徴的な腫瘍化 T 細胞がみられるようになる。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-121	109	121	理論	衛生	（衛生） 図 ₁ は、国内の HIV 感染者及び AIDS 患者の年間新規報告数の推移を示したも のであり、図 ₂ は、₂₀₂₁ 年における国内の HIV 感染者の新規報告の感染経路別内 訳である。HIV 感染者の発生動向に関する記述のうち、正しいのはどれか。2つ 選べ。 その他 経路ウ （₅₄₁. ₅％） 人 経路ア ₁₄₀₀ ₁人 不明 ₉₁ 人 （₀ . ₁％） ₇₈ 人 （₁₂ . ₃％） ₁₂₀₀ Ａ （₁₀ . ₅％） Ｂ 新規報告数（人） ₁₀₀₀ ₈₀₀ ₆₀₀ ₄₀₀ ₂₀₀ ₀ 経路イ 年 ₅₃₁ 人 ₁₉₈₅ ₁₉₈₆ ₁₉₈₇ ₁₉₈₈ ₁₉₈₉ ₁₉₉₀ ₁₉₉₁ ₁₉₉₂ ₁₉₉₃ ₁₉₉₄ ₁₉₉₅ ₁₉₉₆ ₁₉₉₇ ₁₉₉₈ ₁₉₉₉ ₂₀₀₀ ₂₀₀₁ ₂₀₀₂ ₂₀₀₃ ₂₀₀₄ ₂₀₀₅ ₂₀₀₆ ₂₀₀₇ ₂₀₀₈ ₂₀₀₉ ₂₀₁₀ ₂₀₁₁ ₂₀₁₂ ₂₀₁₃ ₂₀₁₄ ₂₀₁₅ ₂₀₁₆ ₂₀₁₇ ₂₀₁₈ ₂₀₁₉ ₂₀₂₀ ₂₀₂₁ （₇₁ . ₆％） 図₁ HIV 感染者及び AIDS 患者の 年間新規報告数の推移 令和 ₃ （₂₀₂₁）年 エイズ発生動向年報（厚生労働省エイズ動向委員会）を基に作成 図₂ ₂₀₂₁ 年における HIV 感染者の 新規報告の感染経路別内訳 令和 ₃ （₂₀₂₁）年 エイズ発生動向年報（厚生労働省エイズ動向委員会）を基に作成	"[""図 ₁ のＡは HIV 感染者で、Ｂは AIDS 患者を表している。"",""₂₀₂₁ 年 に お け る HIV 感 染 者 と AIDS 患 者 を 合 わ せ た 新 規 報 告 数 に 占 め る AIDS 患者の割合は、約 ₈₀％と高い水準である。"",""HIV 感染者年間新規報告数は、男性よりも女性の方が多い。"",""図 ₂ の経路アは、母子感染によるものである。"",""図 ₂ の経路イは、同性間の性的接触によるものである。""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-122	109	122	理論	法規・制度・倫理	（法規・制度・倫理） 血液製剤による感染被害の救済制度に関する記述として、正しいのはどれか。2 つ選べ。	"[""適正な使用目的に従い適正に使用された場合の感染被害の救済を目的としている。"",""給付金は、原因となった血液製剤の製造販売業者が全額負担する。"",""医療費給付の対象は、入院を要する程度以上の感染被害である。"",""葬祭料や遺族年金に関する給付項目は含まれていない。"",""製造販売業者の過失が裁判によって証明された場合に救済の対象となる。 一般問題（薬学理論問題）【衛生】""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-123	109	123	理論	衛生	保健統計に関する記述のうち、正しいのはどれか。2つ選べ。	"[""保健統計は、人口統計と死亡統計に大別される。"",""人口統計は、人口動態統計と疾病統計に大別される。"",""人口統計は、集団の健康水準の向上を図る上で重要な情報である。"",""人口動態統計は、ある一時点における人口の規模や構造などを調査するもので ある。"",""人口静態統計の代表的なものは、国勢調査である。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-125	109	125	理論	衛生	予防接種に関する記述のうち、正しいのはどれか。2つ選べ。	"[""予防接種で得られる免疫は、人工能動免疫に含まれる。"",""予防接種によって免疫能を獲得することは、宿主に対する疾病予防である。"",""予防接種法におけるＡ類疾病については、接種の努力義務はない。"",""予防接種法におけるＢ類疾病の予防接種は、個人予防よりも集団予防を主な目 的としている。"",""予防接種法に定められた予防接種による健康被害は、医薬品副作用被害救済制 度により救済される。""]"	multiChoice	[0,1]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-126	109	126	理論	衛生	新生児マススクリーニングとその対象疾患に関する記述のうち、正しいのはど れか。2つ選べ。	"[""対象疾患は、後天性代謝異常症及び内分泌疾患である。"",""全ての対象疾患のスクリーニングには、タンデムマス法が用いられている。"",""ガラクトース血症の発見率は、この ₁₀ 年間減少し続けている。"",""メープルシロップ尿症の治療には、分岐鎖アミノ酸制限ミルクの食事療法が行 われる。"",""クレチン症（先天性甲状腺機能低下症）の治療には、ホルモン補充が行われ る。""]"	multiChoice	[3,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-127	109	127	理論	衛生	ビタミンに関する記述のうち、正しいのはどれか。2つ選べ。	"[""レチノイン酸は、光を感知するロドプシンの構成成分で視覚機能を正常に保つ のに必要である。"",""a︲トコフェロールは、ヒトでは腸内細菌によって主に供給される。"",""コレカルシフェロールは、紫外線照射により動物の皮膚で ₇︲デヒドロコレステ ロールから合成される。"",""リボフラビンは生体内で活性化され、糖質や脂質のエネルギー代謝に関与する 酵素の補酵素としてはたらく。"",""チアミンは、生体内で補酵素 NAD や NADP として酸化還元反応に関与する。 + +""]"	multiChoice	[2,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-128	109	128	理論	衛生	三大栄養素としての糖質、脂質、タンパク質に関する記述のうち、正しいのは どれか。2つ選べ。	"[""単位重量当たりで得られるエネルギーが最も多いのは、糖質である。"",""糖質はエネルギー源となり、エネルギー貯蔵体にも変換される。"",""脂質から単位重量当たりに得られるエネルギーは、タンパク質の約 ₄ 倍であ る。"",""タンパク質はエネルギー源にはならない。"",""脂質やタンパク質の代謝物の中には、ホルモンなどの生理活性物質の前駆体に なるものがある。""]"	multiChoice	[1,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-129	109	129	理論	衛生	食品成分に関する記述のうち、正しいのはどれか。2つ選べ。	"[""キトサンは、エビやカニの壳に含まれる成分を原料としたもので、血中コレス テロール値を低下させる作用がある。"",""アスタキサンチンは、ブドウの果皮に含まれており、コラーゲンの合成を促す 作用がある。"",""難消化性デキストリンは、コンニャクに含まれており、脂肪の燃焼を促す作用 がある。"",""ダイゼインは、ダイズに含まれており、抗酸化作用がある。"",""b︲カロテンは、ニンジンやカボチャに含まれており、体内で分解してビタミン E が生成する。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-131	109	131	理論	衛生	食中毒の原因となる微生物に関する記述のうち、正しいのはどれか。2つ選 べ。	"[""黄色ブドウ球菌が産生する毒素は、₁₀₀ ℃で ₃₀ 分間加熱しても毒性を失わな い。"",""ボツリヌス菌は、低酸素状態ではボツリヌス毒素を産生しない。"",""腸管出血性大腸菌は、酸に抵抗性を示し、腸管でベロ毒素を産生する。"",""セレウス菌の嘔吐型食中毒の原因となる毒素は、₁₀₀ ℃で ₃₀ 分間の加熱で毒性 を失う。"",""エルシニア・エンテロコリチカは、 ₄ ℃の低温条件下では発育できない。""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-132	109	132	理論	衛生	化合物Ａ～Ｅの代謝と毒性に関する記述のうち、正しいのはどれか。2つ選 べ。 Ａ Ｂ Ｃ NH2 CH3 CH3OH N N O N N CH3 H2N N NH2 Ｄ Ｅ F F F F F F O OH F OH OH HO P N H F F F F F F F F O O	"[""化合物Ａは、生体内でホルムアルデヒド、次いでギ酸に酸化されて視覚障害を 引き起こす。"",""化合物Ｂは、シトクロム P₄₅₀ によって酸化され、生じたエポキシ体がメトヘ モグロビン血症を引き起こす。"",""化合物Ｃは、シトクロム P₄₅₀ によって水酸化され、次いで N ︲脱メチル化さ れる過程で生成するメチルカチオンが DNA と付加体を形成する。"",""化合物Ｄは、シトクロム P₄₅₀ によって速やかに水酸化され、TCA 回路のアコ ニターゼを阻害する。"",""化合物Ｅは、カルボキシルエステラーゼによる加水分解によって活性化され、 アセチルコリンエステラーゼを不可逆的に阻害する。""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-133	109	133	理論	衛生	ヒ素に関する記述のうち、正しいのはどれか。2つ選べ。	"[""無機ヒ素化合物の毒性は、 ₅ 価のヒ素の方が、 ₃ 価のヒ素より強い。"",""アルセノベタインは、無機ヒ素と比べて急性毒性が強い。"",""ヒ素及び無機ヒ素化合物は、国際がん研究機関（IARC）の発がん性分類グ ループ ₁ （ヒトに対する発がん性が認められる）に分類されている。"",""無機ヒ素化合物による急性中毒時には、解毒薬として亜硝酸アミルが用いられ る。"",""無機ヒ素化合物は、地壳中に広く分布し、汚染された地下水の飲用による健康 被害が世界的に問題となっている。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-134	109	134	理論	衛生	化学物質の毒性試験に関する記述のうち、正しいのはどれか。2つ選べ。	"[""単回投与毒性試験（急性毒性試験）から得られる半数致死量は、毒物及び劇物 の分類の判定に利用されている。"",""反復投与毒性試験（慢性毒性試験）は、特殊毒性試験に含まれる。"",""微生物を用いる復帰突然変異試験は、非遺伝毒性発がん物質のスクリーニング に用いられている。"",""食品添加物のアレルゲン性試験（抗原性試験）は、遅延型アレルギーを指標と する試験方法である。"",""催奇形性試験（発生毒性試験）は、被験物質を交配前の雌性動物に投与して行 う。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-136	109	136	理論	衛生	図 ₁ ～ ₄ は、化学物質Ａ、Ｂ、Ｃの発がん作用を調べるために、マウスを用い て皮膚腫瘍（皮膚がん）の発生割合について検討した論文に示されている結果であ る。図 ₁ は、あらかじめ毛を剃ったマウスの背部皮膚に化学物質Ａ又は化学物質Ｂ を ₁ 回だけ塗布し、その後、同一部位に化学物質Ｃを ₁ 週間に ₂ 回ずつ塗布し続け た時の結果である。図 ₂ 、 ₃ 、 ₄ は、化学物質Ａ、Ｂ、Ｃを図 ₁ と同じ用量でそれ ぞれ単独で、毛を剃ったマウスの背部皮膚に ₁ 週間に ₂ 回ずつ塗布し続けた時の結 果である。これらの結果からわかる化学物質Ａ、Ｂ、Ｃの発がん作用に関する記述 のうち、正しいのはどれか。2つ選べ。	"[""化学物質Ａには、発がんプロセスにおいてイニシエーターとしての作用はな い。"",""化学物質Ｂには、発がんプロセスにおいてイニシエーターとしての作用はな い。"",""化学物質Ｃには、発がんプロセスにおいてイニシエーターとしての作用はな い。"",""化学物質Ａには、発がんプロモーターとしての作用がある。"",""化学物質Ｂには、発がんプロモーターとしての作用がある。 化学物質ＡまたはＢ 化学物質Ｃ 化学物質Ａ （ ₁ 回塗布のみ） （ ₂ 回/週の連続塗布） （ ₂ 回/週の連続塗布） ₁₀₀ ₁₀₀ 化学物質Ａ 腫瘍発生マウス（％） 腫瘍発生マウス（％） ₅₀ 化学物質Ａ ₅₀ + 化学物質Ｃ 化学物質Ｂ + 化学物質Ｃ ₀ ₀ ₀ ₁₀ ₂₀ ₃₀ ₀ ₁₀ ₂₀ ₃₀ 時間（週） 時間（週） 図₁ 図₂ 化学物質Ｂ 化学物質Ｃ （ ₂ 回/週の連続塗布） （ ₂ 回/週の連続塗布） ₁₀₀ 化学物質Ｂ ₁₀₀ 化学物質Ｃ 腫瘍発生マウス（％） 腫瘍発生マウス（％） ₅₀ ₅₀ ₀ ₀ ₀ ₁₀ ₂₀ ₃₀ ₀ ₁₀ ₂₀ ₃₀ 時間（週） 時間（週） 図₃ 図₄""]"	multiChoice	[2,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-137	109	137	理論	衛生	下水処理に関する記述のうち、正しいのはどれか。2つ選べ。	"[""標準活性汚泥法の曝気槽では、主に嫌気性細菌が有機物質を分解している。"",""標準活性汚泥法の最終沈殿池では、活性汚泥（フロック）の沈降性が低下する ことにより、有機物質の除去効率が上がる。"",""標準活性汚泥法において、最終沈殿池の汚泥の一部は、返送汚泥として曝気槽 に戻され再利用されている。"",""標準活性汚泥法に比べて嫌気・無酸素・好気法は、リン及び窒素の除去効率が 高い。"",""嫌気・無酸素・好気法において、リン蓄積菌は嫌気槽でリンを取り込み、好気 槽でリンを放出している。""]"	multiChoice	[2,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-138	109	138	理論	衛生	水質汚濁に係る環境基準に関する記述のうち、正しいのはどれか。2つ選べ。	"[""水質汚濁防止法に基づいて、定められている。"",""水中の有機物量の指標として、河川では化学的酸素要求量（COD）、湖沼及び 海域では生物化学的酸素要求量（BOD）が採用されている。"",""底層を利用する水生生物の個体群を維持できる場を保全・再生する目的で、湖 沼及び海域において底層溶存酸素量の基準値が定められている。"",""地下水には、「生活環境の保全に関する環境基準」が定められている。"",""公共用水域には、直鎖アルキルベンゼンスルホン酸及びその塩の「生活環境の 保全に関する環境基準」が定められている。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-139	109	139	理論	衛生	一般環境大気測定局及び自動車排出ガス測定局における大気汚染物質の測定法 に関する記述のうち、正しいのはどれか。2つ選べ。	"[""一酸化炭素は、照射した赤外線の吸収量に基づいて測定される。"",""二酸化窒素は、紫外線の照射によって励起した二酸化窒素分子が発する蛍光の 強度に基づいて測定される。"",""光化学オキシダントは、ザルツマン試薬との反応により生じる生成物の吸光度 に基づいて測定される。"",""二酸化硫黄は、エチレンとの反応により生じる近紫外線領域の発光の強度に基 づいて測定される。"",""浮遊粒子状物質は、ろ紙上に粒子を捕集して、b 線を照射し、その透過量に基 づいて測定される。""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-141	109	141	理論	衛生	廃棄物に関する記述のうち、正しいのはどれか。2つ選べ。	"[""産業廃棄物の種類別排出量として最も多いのは、汚泥である。"",""有害廃棄物の国境を越える移動及びその処理によって生じるヒトの健康被害並 びに環境汚染を防止するために、ロンドン条約が制定されている。"",""循環型社会における廃棄物・リサイクル対策を総合的に推進し、削減対策の優 先順位を明確化するために、循環型社会形成推進基本法が制定されている。"",""海洋汚染の原因となるマイクロプラスチックは、プラスチックゴミの生分解に より生じた微小粒子である。"",""海洋への廃棄物投棄による海洋汚染を防止するための国際的対応として、バー ゼル条約が制定されている。 一般問題（薬学理論問題）【法規・制度・倫理】""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-142	109	142	理論	法規・制度・倫理	製造物責任と医薬品に関する記述のうち、正しいのはどれか。2つ選べ。	"[""薬局は、医薬品に関して製造物責任を負う製造業者等に該当する場合がある。"",""一般用医薬品は、製造物責任の対象とならない。"",""製造物責任の損害賠償が認められるためには、欠陥によって入院を必要とする ような医療の提供があったことが必要である。"",""医薬品は、副作用があっても直ちに製造物としての欠陥とはならない。"",""製造物責任の損害賠償が認められるためには、被害者が医薬品製造に関する製 造業者等の過失を立証することが必要である。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-143	109	143	理論	法規・制度・倫理	医薬品の効能・効果、用法・用量、使用上の注意などの医薬品医療機器等法に 定められた「注意事項等情報」について製造販売業者が行うべきこととして、正し いのはどれか。2つ選べ。	"[""医療用医薬品については、電子的な方法で「注意事項等情報」を入手できるよ うに医薬品の容器等に符号を記載しなければならない。"",""要指導医薬品については、電子的な方法で「注意事項等情報」を入手できるよ うに医薬品の容器等に符号を記載した場合は、紙の添付文書を同梱する必要はな い。"",""医療用医薬品の「注意事項等情報」を、独立行政法人医薬品医療機器総合機構 （PMDA）のホームページに公表しなければならない。"",""製造販売した後、速やかに「注意事項等情報」を厚生労働大臣に届け出なけれ ばならない。"",""適応外使用の可能性のある医薬品については、その適応外使用の方法の詳細を 「注意事項等情報」に加えなければならない。""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-144	109	144	理論	法規・制度・倫理	特定用途医薬品の指定に必須となる要件はどれか。2つ選べ。	"[""製造販売の承認が与えられた場合に、その用途に関し、特に優れた使用価値を 有すること。"",""その用途に係る対象者が我が国で ₅ 万人未満であること。"",""その用途に関し、既に製造販売承認を与えられている医薬品と作用機序が明ら かに異なる物であること。"",""その用途が、感染症の拡大などの緊急時に用いる必要がある物であること。"",""その用途が、厚生労働大臣が指定する区分に属する疾病の治療等であって、そ の用途に係る需要が著しく充足されていないと認められる物であること。""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-145	109	145	理論	法規・制度・倫理	指定薬物に関する記述のうち、正しいのはどれか。2つ選べ。	"[""麻薬及び向精神薬取締法に基づき、厚生労働大臣が指定する。"",""緊急を要する場合、薬事・食品衛生審議会の意見を聴かずに、厚生労働大臣が 指定できる。"",""ジアセチルモルヒネ（ヘロイン）は指定薬物に該当する。"",""指定には、 ₁ つ ₁ つの物質を個別に指定（個別指定）と特定の構造を有する物 質を一括した指定（包括指定）の ₂ つがある。"",""「医療等の用途」以外の用途に供するための製造、販売、購入等は禁止されて いるが、所持の制限はない。""]"	multiChoice	[1,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-146	109	146	理論	法規・制度・倫理	毒物及び劇物取締法に関する記述のうち、正しいのはどれか。2つ選べ。	"[""興奮、幻覚、麻酔作用を有する毒物又は劇物を交付する場合、その交付を受け る者の氏名及び住所を確認しなければならない。"",""引火性、発火性又は爆発性を有し、業務その他正当な目的以外での所持が認め られないものとして、トルエンが指定されている。"",""特定毒物使用者は、特定毒物を品目ごとに政令で定める用途以外の用途に供し てはならない。"",""毒物及び劇物の容器・被包には「医薬用外」の文字とともに、毒物については 黒地に白色で「毒物」の文字、劇物については白地に赤色で「劇物」の文字を表 示しなければならない。"",""毒物劇物営業者は、毒物又は劇物を直接に取り扱う製造所、営業所又は店舗ご とに原則として、専任の毒物劇物取扱責任者を置かなければならない。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-147	109	147	理論	法規・制度・倫理	医療法に基づく医療計画策定において定めるべき事項はどれか。2つ選べ。	"[""がん等の ₅ 疾病の治療又は予防に係る事業に関する事項"",""献血に関する住民への理解及び献血受入の円滑な実施に関する事項"",""地域医療に必要となる未承認薬の治験の推進に関する事項"",""医療従事者の確保に関する事項"",""患者申出療養等の評価療養の実施に関する事項""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-148	109	148	理論	法規・制度・倫理	健康保険制度に基づく調剤報酬に関する記述のうち、正しいのはどれか。2つ 選べ。	"[""調剤報酬点数表は、保険薬局における保険調剤に関する算定の要件と点数を定 めている。"",""健康保険と国民健康保険では、それぞれ異なる調剤報酬点数表を用いている。"",""調剤報酬改定は、 ₃ 年に ₁ 度行われる。"",""地域医療への貢献を評価した加算が設けられている。"",""近年、調剤医療費の内訳において、薬剤料の構成割合は約 ₅₀％である。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-149	109	149	理論	法規・制度・倫理	国民医療費の動向（₂₀₁₅ 年度～₂₀₁₉ 年度）に関して、正しいのはどれか。2 つ選べ。	"[""高齢化とともに増加傾向にあり、₂₀₁₅ 年度以降、₅₀ 兆円（年間）を超えてい る。"",""保険料のみの財源では賄えず、不足分について公費を投入している。"",""制度区分別では、医療保険等給付分、後期高齢者医療給付分、患者等負担分の うち、後期高齢者医療給付分が最も多い。"",""診療種類別では、医科診療医療費、歯科診療医療費、薬局調剤医療費のうち、 薬局調剤医療費が最も多い。"",""傷病分類別医科診療医療費では、循環器系の疾患が最も多い。""]"	multiChoice	[1,4]	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001226760.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
